     Largura       Altura     Profund.        Valor       Numero      Rotacao
         682          531          812          236          132            1
         734          479          886          513          133            1
           4          897          175          668          134            1
          77          753          509          685          135            1
         305          214          642          578          136            1
         178          345          290          722          137            1
         377          841          538          317          138            1
         358          523          418           19          139            1
         467          498          890          199          140            1
         400         1000          528          209          141            1
         704           51          228          774          142            1
         951          707          902          469          143            1
         810          415           81          580          144            1
         454           72          788          418          145            1
         232          157          239          507          146            1
         545          304          385          930          147            1
         441          705          398          199          148            1
         999          443          817          457          149            1
         431          652          962          698          150            1
         893           85          294          748          151            1
         867          874          456          611          152            1
         163          624          113          423          153            1
         768          920          366          541          154            1
         241          691          278          863          155            1
         291           37          519          853          156            1
         201           98          913          927          157            1
         193          659          295          379          158            1
         995          412          916          315          159            1
          33          440          346          136          160            1
         487          531          240          812          161            1
         443          927          996          705          162            1
         786           61          935          899          163            1
          38          435          999          142          164            1
         865          326          874          262          165            1
         880          346          929          803          166            1
         699          838          651          290          167            1
          46          841          537          481          168            1
         246          346          356          630          169            1
         623          477          962          560          170            1
         734          163          547          886          171            1
         630          750          299          842          172            1
         696          164          691          869          173            1
         258          339          866          403          174            1
          54          785          562          636          175            1
         609          296          290          278          176            1
         502          857          163          931          177            1
         851          102          790          315          178            1
         343          389          215          123          179            1
         486          256          251          460          180            1
         762          914          533          872          181            1
          21          286          249           22          182            1
         888          379          350          589          183            1
         740          527          785          982          184            1
         965          642          952          164          185            1
         951           57          549          579          186            1
         470          158          194          339          187            1
         693          224          884            8          188            1
         570           44          679          557          189            1
         286           97          569          884          190            1
         866          948          668          594          191            1
         549          741          765          694          192            1
         228          167          697          928          193            1
         643          621          102          494          194            1
         270          266          176           56          195            1
         691          621          895          236          196            1
         819          751          551          636          197            1
         852           65          371          653          198            1
         460          622          923          633          199            1
         753          408          536          411          200            1
         770          852          674           36          201            1
         830          219          994          104          202            1
         825          318          449          434          203            1
         412          265          413          469          204            1
         216          590          949          133          205            1
          38          956          118          913          206            1
          35          533          595          762          207            1
         801          202          425          753          208            1
         250          954          715          913          209            1
         573           58          529          120          210            1
         732          519          313          477          211            1
         504          447          174          562          212            1
         654          741          544          966          213            1
          36          470          150          183          214            1
         906          762          823          636          215            1
         417          275           89          288          216            1
         161          316          823          478          217            1
         872          750          189          504          218            1
          13          907          682          635          219            1
         941          213          536           24          220            1
         227           29          784          490          221            1
         991          142          750          907          222            1
         576          631          346          752          223            1
         114          433          734          532          224            1
         807          351          155          819          225            1
         513          776          251          880          226            1
         954          929          646          167          227            1
         195          882          556           83          228            1
         796           36          109          662          229            1
         623          977            4          824          230            1
         770          175          218          783          231            1
         344          279          436          230          232            1
          60          513          695          352          233            1
          49           91          405          117          234            1
         848          667          506          352          235            1
          88          902           34          818          236            1
         593          633          480          684          237            1
         566          370          994          203          238            1
         946           42          179          945          239            1
         237          642          816           93          240            1
         362          443           24          711          241            1
         975          588          961          857          242            1
         571          932          903          430          243            1
         962          990          106          328          244            1
         758          411          972          572          245            1
         282          656          523          676          246            1
         299          132          724          870          247            1
         837          899           40          961          248            1
         135          875          412          111          249            1
         510          672          538          631          250            1
         694          237          761          278          251            1
         513          144          296          363          252            1
         174          862          526           81          253            1
         848          972          620          144          254            1
         493          979          880           81          255            1
         486          468           39           48          256            1
         160          635          822          982          257            1
         242          643          965          796          258            1
         776          223          442          560          259            1
         796          959          730          183          260            1
         404          749          986          511          261            1
         192           87          458          203          262            1
         174           31          902          640          263            1
         784          539          842           29          264            1
         206          178          170          116          265            1
          70           51          430          195          266            1
         636          978          746          580          267            1
         853          766          791          711          268            1
         777            2          202           38          269            1
         544          291          143          648          270            1
         373           93          132          516          271            1
         698          800          503          286          272            1
         300          122          955          680          273            1
         194          275           50          220          274            1
         325          961          631          508          275            1
         730          761          497          457          276            1
         925          325          872          362          277            1
         704          524          633           72          278            1
         531          935          433          473          279            1
         183          763          651          155          280            1
         223          740          938          170          281            1
         333          674          653          860          282            1
         797          450           79          469          283            1
         871          999          114          880          284            1
         429          389          846          350          285            1
         317          561          357          644          286            1
         960          118          977          392          287            1
         915          790          491          254          288            1
         719          250          813          727          289            1
         571          339          240          514          290            1
         179          809          858          739          291            1
         285          649          428          231          292            1
         156          859          307           26          293            1
         179          366          346          449          294            1
         405          321          557          665          295            1
         826          639          331          500          296            1
         118          559          293          679          297            1
         450          691          947          371          298            1
          80           14          122          665          299            1
         822          665           52          891          300            1
         851          522          886          326          301            1
         395          618          999           90          302            1
          74          571           66          259          303            1
         602          765          149          661          304            1
         518          692          229          297          305            1
         134          768           21          868          306            1
         619          691          202          161          307            1
         522          688          673          104          308            1
         157          934          896          419          309            1
         147          668          609          312          310            1
         484          900          516          328          311            1
         727          275          749          758          312            1
         844          492          820          132          313            1
         388           90          404          911          314            1
         389           50          548          569          315            1
         452          412          106          725          316            1
          89          852          442          274          317            1
         217           14          950          723          318            1
         705          495          163          900          319            1
         589          854          386          515          320            1
         202          255          805          617          321            1
         321           30          792          385          322            1
         997          389          226          431          323            1
         149          639          434          648          324            1
         197          713          673           34          325            1
         678          475          295          397          326            1
         713          894           97          362          327            1
         528          645          189          690          328            1
         197          336          665           35          329            1
         905          725          333          597          330            1
         350          481          522          691          331            1
         208          173          733          484          332            1
         508          467          874          189          333            1
         144          635          547           13          334            1
         494          491          843          861          335            1
         931          143          700          672          336            1
         147          958          282          119          337            1
          94           27          377          962          338            1
         564          181          562          783          339            1
         754          939          883          498          340            1
         141          804          439          493          341            1
         720          992          360          802          342            1
         892          597           51          462          343            1
         143          959          945          422          344            1
         922           52          692          207          345            1
         375          452          906          231          346            1
         213          824          104           27          347            1
         650          197          921          642          348            1
         977          876           57          879          349            1
         315          409          724          851          350            1
         687          119          474          624          351            1
         769          425          830           98          352            1
         940          107          739          846          353            1
         813          178          830           20          354            1
         257          530          400           41          355            1
         496          214          748          296          356            1
         856           59          140          238          357            1
         481          460          206          104          358            1
          77           68          284           71          359            1
         422          206          201          908          360            1
         425          187          955          460          361            1
         875          331          137          563          362            1
         648          239          910          366          363            1
         847           47          320          130          364            1
         599          997          675          970          365            1
         615          906          777          609          366            1
         628          677          790          359          367            1
         933          185          903          131          368            1
          33          468          360          351          369            1
         831          134          929           92          370            1
         137          658          257          413          371            1
         992          826          480          165          372            1
         450          383          936           73          373            1
         989          766           32          242          374            1
         228          946          967          565          375            1
         584          770          693          616          376            1
         128          910           12          418          377            1
         782          545          929          234          378            1
         319          490          910          449          379            1
         384          290          738          738          380            1
         716           60          701          365          381            1
         248           60          656          644          382            1
         727          768          901          795          383            1
         520          955          766          928          384            1
         116          486          235          377          385            1
         158          251          727          424          386            1
         321          414          540          476          387            1
         758          965          751          476          388            1
         758          659          434          383          389            1
         764          652          756          455          390            1
         691          975          868          928          391            1
         466          253          521           98          392            1
         919          342          680          558          393            1
         541          173          456          689          394            1
         902          493          498          353          395            1
         319           74          830          185          396            1
          89          110          125          479          397            1
         492          123          486          702          398            1
         589          513          641          126          399            1
         340           46          520          222          400            1
         788          670           76          177          401            1
         810          622          423            7          402            1
         659          341          794          162          403            1
         357          895          214          971          404            1
         439          697          473          817          405            1
         253          785          453          500          406            1
         873          765          253          778          407            1
         417          476          691          122          408            1
         725          407          311          358          409            1
         117          439          972          395          410            1
         485           50          901          225          411            1
         939          361          347          416          412            1
         901          745          724          788          413            1
         771          112           15          526          414            1
         470          539          557          152          415            1
         847          363          368           43          416            1
         466           35          970          507          417            1
         649          159          178          874          418            1
         384          488          862          546          419            1
         160          490          549          184          420            1
         286          607          416          542          421            1
         787          787          923          572          422            1
         481          961          628          118          423            1
         396          201          680          295          424            1
         860          343          958          698          425            1
         960          929          984          536          426            1
         809          630          641          811          427            1
         586          761          287          149          428            1
          39          921          453          365          429            1
         229          337          747          231          430            1
         604          190          479          381          431            1
         342          275          136          137          432            1
         497          584          268           36          433            1
         170          301          567          687          434            1
         787          220          286          831          435            1
         347          994          266          797          436            1
         888          129          584          124          437            1
         236          221          409          407          438            1
         773           86          458          649          439            1
         961          160          520          883          440            1
         775          480          129          770          441            1
         435          692          944          658          442            1
          92          996          826          758          443            1
         440          125          675          205          444            1
          68          912          178            2          445            1
         189          708          419          482          446            1
          62           80          107          443          447            1
         600          111          119          959          448            1
         136          592          257          158          449            1
         604           63          270          234          450            1
         279           60          344          960          451            1
         152           30          554            2          452            1
         303           78          629          583          453            1
         599          422          864          455          454            1
         587          180          853          343          455            1
         484          794          703          790          456            1
         365          858          682          500          457            1
         974          550          304          666          458            1
         999          452          386          671          459            1
         308          610          362          484          460            1
          57          751           55          624          461            1
         156          255          426          990          462            1
         967          835          644          239          463            1
          79           92          408          591          464            1
         421           85          549           60          465            1
         482          284          567          176          466            1
          18          733          692          728          467            1
         713          504          431          970          468            1
         327          545          223          976          469            1
         269          262          934          247          470            1
         220          628          959          783          471            1
         373          168          969          470          472            1
         900           92          307          917          473            1
         844          342          142          639          474            1
         372          109          342          616          475            1
         847          293          984          287          476            1
         905          836          716           41          477            1
         917          704          543          211          478            1
         854          835          565          849          479            1
          60          727          805          581          480            1
         269          402          786          717          481            1
         615          523          853          983          482            1
           5           41          131          785          483            1
         543          236          857          902          484            1
          51          260          616          298          485            1
         647          116          980          435          486            1
         611          972          179          158          487            1
         267          956          522          829          488            1
         776          701          468          813          489            1
          62          970          833          742          490            1
         941           33          415          957          491            1
         887          511          882          182          492            1
         498          967          716          238          493            1
         831          589           68          553          494            1
         474          295          301          284          495            1
         398          665          443          304          496            1
         850           39          424          805          497            1
         572          694          647          507          498            1
          26          503          261          697          499            1
         596          260          319          633          500            1
         189          815          948          510          501            1
         657          649          959          985          502            1
         457          686          202          989          503            1
         221          884          375          449          504            1
         564          555          678           22          505            1
         445          443          738          920          506            1
         683          379          855          949          507            1
         692          924          115          879          508            1
         695          733          456          422          509            1
         530          626          349          307          510            1
         677         1000          291           76          511            1
         567          220          313          869          512            1
         177          508          696          722          513            1
         388           99          138          580          514            1
         968          120          675          553          515            1
         752          741          736          213          516            1
         305          980          579          448          517            1
         504          830          679          997          518            1
         825          168          993          334          519            1
         573          729          834          178          520            1
         879          752          229          172          521            1
         908          745          880          954          522            1
         132          277          896          984          523            1
         642          919          580           85          524            1
         859          303          516          605          525            1
         499          783          821           38          526            1
         956           62          179          557          527            1
         635          853          327          500          528            1
          76          757          355            3          529            1
         674          196          486          216          530            1
         375          446          231          136          531            1
         633          536          834          316          532            1
         525          768          937          402          533            1
         774           25          793          390          534            1
         798          735          614          499          535            1
         795          668          593          190          536            1
         496          104          133          197          537            1
         617          836          183          172          538            1
         275          737          680          686          539            1
         906          519          462          658          540            1
         614          923           74          610          541            1
         549          192          288          280          542            1
         374          810          195          392          543            1
         269          926          495          705          544            1
         947           79          513           86          545            1
         223          159          438          651          546            1
         585          879          246          882          547            1
         536          377          244          623          548            1
         488          468          115          245          549            1
         346          858          420          423          550            1
         984          212          989          115          551            1
         487          136          911          205          552            1
         985          221          281          992          553            1
         879          307          197          110          554            1
         780          400          474           10          555            1
         498           67          631          825          556            1
         857           49           93          736          557            1
         998          306          661          172          558            1
         865          447          110          448          559            1
         194          334          558          858          560            1
         378          344          930          242          561            1
         556          103          116          738          562            1
         602          823          108          682          563            1
         328          919          157          904          564            1
         339          444          142          123          565            1
          89          110          376          640          566            1
         260          428          941          196          567            1
         462           97          819          778          568            1
         781          452           50          669          569            1
         853          499          999           90          570            1
          46          267          148          135          571            1
         757          522           80          707          572            1
         514          342          496           92          573            1
         428          836           34            9          574            1
         953          118          887           78          575            1
         438          898          894          611          576            1
         599          274          962          532          577            1
         659          119           89          687          578            1
         744          337          924          598          579            1
         530          270          349          158          580            1
         639           78          528          927          581            1
         760          975          103          580          582            1
         231          557          945          858          583            1
         317          809          289          949          584            1
         950          766          728          689          585            1
         538          203          740          290          586            1
         191          478          824          110          587            1
         725          272          114          762          588            1
         172          993          747          942          589            1
         218          868          111          105          590            1
         572          804          931          604          591            1
         969           16          109          159          592            1
         524          318          476          559          593            1
         693          558          518          660          594            1
         932          507          859          395          595            1
         424          772          121          670          596            1
         542          456          429          268          597            1
         821          321          582          916          598            1
         378          125          444          721          599            1
         772          588            1          211          600            1
         968          698          725          964          601            1
         180           79          296          145          602            1
         421          687          880           12          603            1
         837          906          806          496          604            1
         557          777          329          646          605            1
         343          749          496          821          606            1
         803          242           61          784          607            1
         642          528          877          882          608            1
         314          633          312          636          609            1
         506          625          886          113          610            1
         432          925          891          415          611            1
         466          351          832          264          612            1
         175          150          346           91          613            1
         267          464          651          944          614            1
         975          129          531          334          615            1
         876          432          777          857          616            1
         906          523          199          442          617            1
         746          207          280          651          618            1
         903          615          389          256          619            1
         692          596          292          378          620            1
         812          355          369          435          621            1
         351          629          254          385          622            1
         201          246          625          727          623            1
         246           38          137            8          624            1
         765          231          582          739          625            1
         217          960          433          445          626            1
         405          715          751          702          627            1
         562          215          377          244          628            1
         300          647          811          384          629            1
         897          317           31          110          630            1
          79          328          275          766          631            1
         501          649           72          131          632            1
         119          105          873          139          633            1
         808          364          879          486          634            1
         904          442          883          983          635            1
         671          331          805          450          636            1
         255          301          120          680          637            1
        1000           49          433           93          638            1
         255          915          103          598          639            1
         917          975          813          570          640            1
         311          676          802          620          641            1
           1          990          669          587          642            1
         840          550          234          522          643            1
         133          100          548          965          644            1
         554          661           15          288          645            1
         919          473          601          388          646            1
         902          949          234          370          647            1
         414          569          328          889          648            1
         851          372          187          898          649            1
         520           38          304          168          650            1
         196          502          644          947          651            1
         979          672          703          987          652            1
         263          122          541          465          653            1
         840          309          309          434          654            1
         957           16          638          706          655            1
         316          504          708          558          656            1
         927          329          433           68          657            1
         422           86          201          148          658            1
         555          489          443          983          659            1
         541          124          335          773          660            1
         134          542           80          566          661            1
         713          641          687          353          662            1
         236           10          263          669          663            1
         447          747           22          813          664            1
         274          787          337          752          665            1
         265           55          476          875          666            1
         765          544          291          857          667            1
         595           30          495          556          668            1
         694          382           70           59          669            1
         624          129          172          582          670            1
         158          845          608          366          671            1
         104          580          438            3          672            1
         872          968          754          488          673            1
         823          340          709          467          674            1
         810          799          661           58          675            1
         717           12          115          646          676            1
         568          929          446          116          677            1
          45          192          762          985          678            1
         679          497          202          973          679            1
         524          596          892          559          680            1
         944          505          708          235          681            1
         105          331          483          920          682            1
          79          438          159          337          683            1
         819          846          425          624          684            1
         723          842          892          990          685            1
         912          891           10          556          686            1
         573          692          619          790          687            1
         780          342          424          335          688            1
         260          490          216          473          689            1
         386          865          953          943          690            1
         871          977          790          661          691            1
         957          588          336          543          692            1
          21          851          797          858          693            1
          72          675          730          843          694            1
         705          373          116          137          695            1
          61          129          883          891          696            1
         337          154          824          654          697            1
         733          244          207          799          698            1
         716          749          239          804          699            1
         647           78          103          555          700            1
         366          743          547          649          701            1
         477          212          808          136          702            1
          15          389          809          369          703            1
         677          381           35           89          704            1
         848          189          111          604          705            1
          95          736          334          113          706            1
           2          522           60          966          707            1
         728          409          779          918          708            1
          14          362          300           92          709            1
          67          212           17          184          710            1
         918          458          507           29          711            1
         985          189          308          894          712            1
         976           41          246          311          713            1
         890          928          853          384          714            1
         251          111          920          295          715            1
         162          825          284          662          716            1
         396           93          511          483          717            1
         445          830          122          281          718            1
         436          804          921          440          719            1
          61          252          707          939          720            1
         456          623          747          948          721            1
         991          921          530          723          722            1
         729          127          854          820          723            1
         905          896          265          509          724            1
         990          320           97          175          725            1
         456          907          660          308          726            1
         245          566          571          945          727            1
         539          199          156          634          728            1
         157          668          311          995          729            1
         940          568          835          301          730            1
         274           66          746          964          731            1
         900          991          528          501          732            1
         654          667          482          217          733            1
         757          649          680          439          734            1
         247          199          838          915          735            1
         513          973          165          590          736            1
         138          420          969          712          737            1
         479          138          549           75          738            1
         625          672          357          492          739            1
         264          502          623          659          740            1
         902          734           12          315          741            1
         733          598          499           22          742            1
         844          107          749          466          743            1
         790          520          981          807          744            1
         836          523          630          312          745            1
         704          846          904          942          746            1
         339          968          901          901          747            1
         895          364          426          123          748            1
         207          420          300          929          749            1
         206          902          547          807          750            1
         713          597           19          148          751            1
         248           80          702          717          752            1
         380          866          817          322          753            1
         860          542          534          810          754            1
         253          646          249          479          755            1
         489          399          400          194          756            1
         781          545          369          722          757            1
         489          544          815          919          758            1
         981          955          428          557          759            1
         940          123          270          922          760            1
         799           92          256          943          761            1
          70          765          631          433          762            1
         422          922          623          153          763            1
         812          952          162          400          764            1
         351         1000          119          367          765            1
         597          794          804          467          766            1
         666          925          706          163          767            1
          85          521          332          502          768            1
         372          158          426          622          769            1
         737          763          127          486          770            1
         191          494          518          329          771            1
          29           97          899          427          772            1
         209          483          613          714          773            1
         870          235           20          110          774            1
         994           43          316          928          775            1
         396           84          133          845          776            1
         478          526          300          419          777            1
          51          271          849          906          778            1
         372          807          335          908          779            1
         372            6          282          416          780            1
         976          516          532          114          781            1
          45          785          158          947          782            1
         223          574          734          854          783            1
         235          464          366          816          784            1
           8          413          818          747          785            1
         401          887          668          673          786            1
          99          829          995          124          787            1
         543          325          362          457          788            1
         112          627          359          842          789            1
         145          414          822           89          790            1
         160          142           39          404          791            1
         783          784          161          333          792            1
         299          323          852          448          793            1
         285          400          314          242          794            1
         915          499          600          224          795            1
         677          908          792          167          796            1
         584          387          678           67          797            1
         700          480          797          896          798            1
         277          928           82          568          799            1
         338          677          951          830          800            1
         603          360          440          382          801            1
          88          607          120          138          802            1
         827          683           99          455          803            1
         148          697          598          174          804            1
         423           36          975          480          805            1
         168          275          476           52          806            1
         245          602          138          187          807            1
         552          560          265          239          808            1
         133          679          591          870          809            1
         729          914          545          650          810            1
         778          917          369          679          811            1
         324          845          639          648          812            1
         914          494          258          460          813            1
         360          895          916          299          814            1
         902           57          493          719          815            1
         212          834          962          867          816            1
         393          907          664          440          817            1
         485          176          403            9          818            1
         163          374          938          788          819            1
         636          645           43          781          820            1
         306          698          812          501          821            1
         799          986          742          996          822            1
         155          422          296          412          823            1
         944          904          164          448          824            1
          85          484          520          301          825            1
         120          824          107          956          826            1
         415          348          347          459          827            1
         785           20          768          769          828            1
          22          194          346          632          829            1
         925          717          690          465          830            1
         544          583          209          627          831            1
          81          786           90          492          832            1
         358          628          406          526          833            1
         178          221           37          444          834            1
         288          323          238          720          835            1
         380          621          441          493          836            1
         411          618          284          658          837            1
         257          900           59           62          838            1
         213          642          976          809          839            1
         603          605          742           17          840            1
         214          200          278          660          841            1
         517          419          247          712          842            1
         579          176           69          266          843            1
         278          582          865           81          844            1
         671           55          824          586          845            1
          34          714            5          562          846            1
         383          681          149          235          847            1
         812          589          428          126          848            1
          89          734          661          612          849            1
         779          284          890          104          850            1
         661          487          688          997          851            1
         980          897          479          121          852            1
          33          365          405          972          853            1
          36          372          596          681          854            1
         201          926          928           92          855            1
         307          397          496          264          856            1
         336          739          974          903          857            1
         659          788          696          744          858            1
         227          855          853          233          859            1
         662          846          301          624          860            1
         321          789          338          980          861            1
          39          375          812          749          862            1
         173           86          502          825          863            1
         901          490          988          943          864            1
         451          311          661          601          865            1
         549          708          270          722          866            1
         413          168          537          407          867            1
         965          553          472          239          868            1
         694          655          165          362          869            1
         782          653          263           44          870            1
         360          455          412          375          871            1
         233          688          450          264          872            1
         270          471          259           25          873            1
         820          537          156          815          874            1
         455          217          230          350          875            1
         681          715           37          457          876            1
         690          646          992          635          877            1
         103          488          635          493          878            1
         290          691          342          636          879            1
         420          346          884           42          880            1
         253          654          292          843          881            1
         973          923          191          102          882            1
         890          983          276           83          883            1
          69          761          812          126          884            1
         639          536          614          828          885            1
         956          435          840          990          886            1
         539          428          953          302          887            1
          26          174          700          771          888            1
         551          277          383          216          889            1
         724          681          304          391          890            1
         722          120           94          146          891            1
         368          840           20          470          892            1
         461          507          911          672          893            1
         549          125           28          956          894            1
         938          668          969          321          895            1
         505          333          784          250          896            1
         726          286          602           47          897            1
         566          779          898            7          898            1
         438          625          247          685          899            1
         114          673          200          708          900            1
         876          160          616          787          901            1
         158          839          127          597          902            1
         814          293         1000          916          903            1
           4          511          885          897          904            1
         441          628          859          291          905            1
         806          210          367          210          906            1
         742          417          967          673          907            1
           4           30          184          262          908            1
         839          564          387          974          909            1
         901          181           98          344          910            1
         550          996           78          508          911            1
         562          317          900          914          912            1
         257          487          381          800          913            1
         247          958          792          548          914            1
         705          651           18          972          915            1
          45          549          832           26          916            1
         294          114          987          825          917            1
         544          875          662          996          918            1
         391          409          575          664          919            1
         584          785          916          743          920            1
         384          641          362          427          921            1
          71          665          869          350          922            1
         299          366          182          678          923            1
         253          138          206          949          924            1
         959          611          104          138          925            1
         350          122          135          543          926            1
         331          856          949          843          927            1
         454          630          996           52          928            1
         121          600          502          876          929            1
         124          315          839          114          930            1
         305          322          983          612          931            1
         368          183          972          396          932            1
         302          259          286          776          933            1
         442          550          629          175          934            1
         744          422          924          976          935            1
         129          161          687          982          936            1
         666          741          331           88          937            1
         686          223          115          435          938            1
         646          760          639          885          939            1
         637          550          210          812          940            1
         371          312          469          195          941            1
         183          906          882          364          942            1
         741          769           88          348          943            1
         101          782          904          366          944            1
         750          227          776          688          945            1
         107          159          789          709          946            1
         838          420          158           77          947            1
         762          243          591          935          948            1
         412          978          561          802          949            1
         151          749          347          581          950            1
         618          591          911          746          951            1
         938          410          322          919          952            1
         467          280          781          392          953            1
         676          622          827          456          954            1
          58          975          701          844          955            1
         445          309          671          525          956            1
         413          229          791          809          957            1
         914          547          450          602          958            1
         171          652          796          551          959            1
         370          702          281          938          960            1
         680           10          590           84          961            1
         216            7          841           64          962            1
         242          845          942          526          963            1
         537           43          958          175          964            1
         440          103           12          946          965            1
         967          461          705          980          966            1
          31          226          215          506          967            1
         194           58          979           21          968            1
         420          551          105          664          969            1
         878          162          362          451          970            1
         760          592          743          958          971            1
         761          880            3          550          972            1
         348          527          359          441          973            1
         282          285           24           10          974            1
         562          366          799          798          975            1
         558          455          561           98          976            1
         450          180           92          336          977            1
         537          963          530          787          978            1
         617          439          841           14          979            1
         411          871          713          192          980            1
         526           79          227          927          981            1
         114          507          275          633          982            1
         602          476          179          207          983            1
           6          493          642          751          984            1
         253          802           87          149          985            1
         903          458          707          345          986            1
         430          863          560          964          987            1
         275          464          384          422          988            1
         763          475          647          514          989            1
         857          775           79          895          990            1
         511          428          622          416          991            1
         500          792          900          155          992            1
         384          611          655          673          993            1
         698          757          867          137          994            1
         396          870          791          868          995            1
         266          710          750          373          996            1
         480           94          552          736          997            1
         217          133          335          936          998            1
         228          288          165          301          999            1
         953          774          837          411         1000            1
         382          133           77          163            1            2
         642          594          677          753            2            2
         651          155          290          733            3            2
         220          944          896          734            4            2
          61          606          753          754            5            2
         536          866          433          514            6            2
         343          210          728          435            7            2
         435          270          526          119            8            2
          40          245          639          422            9            2
         795          846          183          780           10            2
         416          278          399          919           11            2
         387          305           21          774           12            2
         236          740          537          116           13            2
         750          288          459           57           14            2
         177          436          263          484           15            2
         860            3          398          280           16            2
         943          976          491          589           17            2
         294          874          908           25           18            2
          13          114           56          930           19            2
          29          435          475          804           20            2
         823           62          154          890           21            2
          53          565          142          729           22            2
         149          979          672          783           23            2
         693          714          458          713           24            2
         359           81          965          961           25            2
         213          923          713          214           26            2
         265          704          823          449           27            2
         570          274          360          979           28            2
         130          154          794          976           29            2
         701          948           46          765           30            2
         781          411           32           86           31            2
         409          187          144          673           32            2
         765          459          717          774           33            2
         349          311          235          177           34            2
         824          991          374          764           35            2
         975          363           87          533           36            2
         688          465          420          790           37            2
         433          555          476          346           38            2
         960          822          289          725           39            2
         417          503          419          636           40            2
          68          108           63          219           41            2
          40          607          655          266           42            2
         679          489          346          293           43            2
         721          171           88          591           44            2
          94          536          437          993           45            2
           8          771          408          597           46            2
         181          943           35           67           47            2
         267          332          490          754           48            2
         369          555          106          126           49            2
         341          397          999          294           50            2
         834          125          379          774           51            2
         989           80          856          370           52            2
         791          779          418          483           53            2
         265          237          159          800           54            2
         774          427          301          495           55            2
         105          431          139          549           56            2
         971          366          925          140           57            2
         345           18           69          449           58            2
         256          204          215          487           59            2
         366          415            2           80           60            2
         704          730          159          543           61            2
         364           73          684          514           62            2
         609          401          312          532           63            2
         409          904          823          152           64            2
         112            6          936          893           65            2
          30          175          518          397           66            2
         361          444           29          353           67            2
         333          783          231          495           68            2
         461          669          334          973           69            2
          14          135          887          754           70            2
         812          695          250          833           71            2
         256          191          604          706           72            2
