     Largura       Altura     Profund.        Valor       Numero      Rotacao
         482          204          601          110          118            1
         240          249          555          106          119            1
         866          936          380          436          120            1
         540          547          236          882          121            1
         227          155           39          596          122            1
         914          279          774          336          123            1
         341          512          799          241          124            1
         132          106          633          872          125            1
         696          242          677          651          126            1
         732          277          152           48          127            1
         154          771          530          330          128            1
         195          463           55          478          129            1
           8          664          218          568          130            1
         946          895          226          774          131            1
         384          772          386          308          132            1
         847          800          628          653          133            1
         844          414          814           58          134            1
         609          309          953          556          135            1
          32          293          949           95          136            1
         529          371          783          733          137            1
         989          123          405          750          138            1
         465          748          779          793          139            1
         233          796          722          752          140            1
         982          803          786          530          141            1
         411           71          772           90          142            1
         237          673          918          384          143            1
         458          370          622          435          144            1
         766          976          609          828          145            1
         456          553          437          878          146            1
         246          866          272          379          147            1
         777          235          386          840          148            1
         247          760          348          301          149            1
         561          852          108          385          150            1
         554          178          700          541          151            1
         948          291          104          607          152            1
         943          193           43          553          153            1
         965           75          404          659          154            1
          46           47          344          556          155            1
         941          849          512           54          156            1
         591          577          694          671          157            1
         607          744          968          633          158            1
         907          917          780          507          159            1
          80         1000           31          671          160            1
         570           99          137          629          161            1
         994           45          568          148          162            1
         422          922          374          966          163            1
         446          178          939          651          164            1
         445          218          974          675          165            1
         827          249          542          924          166            1
         818          807          883          278          167            1
         663          483          734          118          168            1
         965            7          997          203          169            1
         147           14          797          464          170            1
         746          340          289          906          171            1
         692          667          410          778          172            1
         407          235          475          479          173            1
          15          853          804          671          174            1
         285          812          717           26          175            1
         237          751          419          235          176            1
         748           11          649          280          177            1
         307           98          374          975          178            1
         320          520          536          365          179            1
         748          292          495           23          180            1
         272          381          872          315          181            1
         593          301          985          664          182            1
         419          220          171          544          183            1
         688          261          759          155          184            1
         909          821          766          121          185            1
         375          716          545          933          186            1
         468          242          673          846          187            1
         164          907          591          510          188            1
         421          950          281           67          189            1
         639          395          218           52          190            1
         292          790          170          617          191            1
         494          257          936          494          192            1
         954          543          454          227          193            1
         884          616          449          525          194            1
         740          350          124          187          195            1
         661          873          867          853          196            1
         850          803           78          594          197            1
         771           97          593          730          198            1
          21          839          470          210          199            1
         685          406          665          168          200            1
          65          435          103          561          201            1
         525           80          487           54          202            1
         524          558          711          784          203            1
         108           31           28          386          204            1
         785          811          378          752          205            1
         993           64          994          399          206            1
         665          615          974          468          207            1
         380          678          284           42          208            1
          97          693          347           31          209            1
         117          600          587          292          210            1
         237          274          812          154          211            1
         375          155           66          578          212            1
         835          319          602          124          213            1
         495            9          350          832          214            1
         706          541          184          471          215            1
         344          484          680          313          216            1
         141           86          248          594          217            1
         163          177          469          428          218            1
         796          447          357          803          219            1
         826           24          754          290          220            1
         265          521          731          571          221            1
         721          429          298          799          222            1
         471          269          332           64          223            1
         160          313          488          645          224            1
         204          784          554          492          225            1
         537          227          743          259          226            1
         840          465          495          863          227            1
         702          139          518          472          228            1
         696          681          295          228          229            1
          18          615          958          737          230            1
         381          912          720          637          231            1
         304          720          185          569          232            1
         950          404          411          287          233            1
         437          443          595          321          234            1
         171           35           74          557          235            1
         781          327           42          292          236            1
          17          353          216          232          237            1
         361          657          541          398          238            1
         603          422           66          910          239            1
         853          439          182           30          240            1
         121          927          864          917          241            1
         771          217          556          475          242            1
         773           15          498          322          243            1
         126          486          614          726          244            1
         338          910          257          523          245            1
         803          935          704          828          246            1
         174          351          871          514          247            1
         712          759          757          311          248            1
         572          679          167           70          249            1
          34          643          686          405          250            1
         735          707          792          802          251            1
         745          725          175          720          252            1
          23          987          113          210          253            1
         436           98          321          558          254            1
         642          909          905          866          255            1
         524          436          472           28          256            1
         401          747          562          309          257            1
         784          879          430          628          258            1
         400           85          692          348          259            1
         221          549          651          530          260            1
         153           20          573          803          261            1
         200          556          862          443          262            1
         217          560          834          822          263            1
         703          507          794          424          264            1
         691          712          961            3          265            1
         742          408          709          113          266            1
         135          907          374           93          267            1
         918          678          115          899          268            1
         106          994          913          893          269            1
         976          106          118           55          270            1
         824          353           52          349          271            1
         126          354          111          230          272            1
         312          403          165          716          273            1
         703          818          351          888          274            1
         632          540          136          357          275            1
         168          177          827          193          276            1
         249          353          636          348          277            1
         815          192          776          405          278            1
         140          708          113          793          279            1
         219          373          486           11          280            1
         497          643          556          210          281            1
         367          453          991          544          282            1
          70          870          453          959          283            1
         513          192          987          313          284            1
         459          463            9          974          285            1
         787          436          813          794          286            1
         520          248          852          909          287            1
         428          653          225          976          288            1
         957           21          450          202          289            1
         280           68          180          461          290            1
         667           47          869          259          291            1
         198          802          326          742          292            1
         192          569          559          808          293            1
         306            8          769          835          294            1
          59          194          140          430          295            1
         529          651            3           62          296            1
         209          731          649          599          297            1
         249          176          544          215          298            1
         158          367          340          280          299            1
         934          518          420            8          300            1
         777           45          963          109          301            1
         736          339          895          798          302            1
         853          921          255          429          303            1
          90          736          147          532          304            1
         169          682          657          751          305            1
         732          474          378          593          306            1
         971          406           79          765          307            1
         506           27          742          609          308            1
         270          998          345          410          309            1
         736          284          108          894          310            1
         498          297           63          623          311            1
         648          316          261          697          312            1
         311          425          638          827          313            1
         940          531          817          625          314            1
         460          131          739          378          315            1
         220          243          706          137          316            1
         993          142          471          602          317            1
         670          305          984          682          318            1
         896          328          232          137          319            1
         909          487          469           99          320            1
         527          661          689          980          321            1
         307           10          537           65          322            1
          55          431          573          971          323            1
         371          254          513          298          324            1
         587          427          521          237          325            1
         387          771          794          410          326            1
         534          792          578          370          327            1
         895          436           89          498          328            1
         423          816            7          517          329            1
         885          723          759          359          330            1
         247          894          599          623          331            1
         759          591          877          339          332            1
         994          549          525          615          333            1
         243          832          811           42          334            1
         141          389          134          149          335            1
         278          602          974          984          336            1
          96          421          790          869          337            1
           1          240          652          591          338            1
         786          625          167          126          339            1
         443          582          644          898          340            1
         697          787          384          616          341            1
         145          671           36          743          342            1
          85          318          440          576          343            1
         301          801          408          663          344            1
         500          360          998          494          345            1
         591          727          416          933          346            1
         858          725          296          391          347            1
         876          988          212          510          348            1
         288          264          292          192          349            1
         335          824          442          545          350            1
         128          758          725          491          351            1
         199           45          416          346          352            1
         320          185          580          744          353            1
         535          951          608          160          354            1
          77          259          370           93          355            1
         639          596          536          983          356            1
         953          780          120          234          357            1
         451          135          835          977          358            1
         305          914          673          317          359            1
         252          177          737          820          360            1
         759          896          973          613          361            1
         115          129          421          504          362            1
         401          413          953          241          363            1
         912          101          501          273          364            1
         955          251          269          530          365            1
         694           25          336          766          366            1
          92          524          252          928          367            1
         115          240          760           28          368            1
         444          217          276          253          369            1
         590          437          849          480          370            1
         424          307          456          908          371            1
         190          246          584          346          372            1
         619          688          898           48          373            1
         734          126          398           10          374            1
         796          407          566          494          375            1
         140          681           18          658          376            1
         920          960          954          907          377            1
         704           82          802           30          378            1
         662          592          391          872          379            1
          19          208          167          409          380            1
         785          754          185          833          381            1
         522          491          781           11          382            1
         926          769          475          599          383            1
         233          709          647          453          384            1
          54          450          807          449          385            1
         939          124          376          194          386            1
         793          308          316          259          387            1
         277          244          935          847          388            1
         481          416           17           96          389            1
         668          156           82          760          390            1
         226          638          306          302          391            1
         760           75          204          293          392            1
         812          390           72          410          393            1
         618          659          155          997          394            1
         899          927          449          716          395            1
          96           58          785          942          396            1
         934          925          611          348          397            1
         744          928          814          421          398            1
         595          102          369          708          399            1
         690          635          429          719          400            1
         251          285          459          980          401            1
         625          358           80           78          402            1
         443          452           77          374          403            1
         216          687          142          412          404            1
         144          783          189          277          405            1
         220          848          223          675          406            1
         717          577          893          211          407            1
         696          221          299          454          408            1
         565          489           92          122          409            1
         613          226          341          347          410            1
         553          836          848          289          411            1
         245          877          247          852          412            1
         921           63          477          616          413            1
         882          462          459          516          414            1
         719          431           60          981          415            1
          17          150          841          202          416            1
         269          799          132           94          417            1
          37          162          500          114          418            1
         282          583          260          641          419            1
         553          681          197          463          420            1
         408          414          307          215          421            1
         890          371          506          184          422            1
         574          371          671          914          423            1
         631          773          340          752          424            1
         374          816          929          864          425            1
         856          962          990           52          426            1
         661          461          480          928          427            1
         728          869          161          641          428            1
         955          412           19           32          429            1
         347          597          387          344          430            1
         680          563          779          112          431            1
          95          181          885          196          432            1
         348          227          222          516          433            1
         949          414          630          181          434            1
         792          394          254          643          435            1
          40           84          839          133          436            1
         970          232            9           52          437            1
         662          989          358          907          438            1
         969          435          357          392          439            1
         543           68          362          455          440            1
         334          667          108          174          441            1
         140          362          318          664          442            1
         680          110          699          685          443            1
         357          964           65          951          444            1
         839          934          360          894          445            1
         708           31          426          916          446            1
          15          667          400          283          447            1
         821          590          522          322          448            1
         828          609          807          821          449            1
         313          584          732          243          450            1
         441          426          236           97          451            1
         993          721          705          568          452            1
         822          158          902          194          453            1
         969          583          475          873          454            1
         196          646          919          437          455            1
         743          104           77          896          456            1
         572          697          794          428          457            1
         908          802           52          557          458            1
         171          298          996          259          459            1
         163          566          208          381          460            1
         156          372          160          940          461            1
         151          419          828          742          462            1
         191          249          101          583          463            1
         124           23          608          821          464            1
         315           71          556          478          465            1
         544          246          507          643          466            1
         328          376          272          322          467            1
          74          579          254            1          468            1
           3          438          588          416          469            1
          60          707          813          525          470            1
         974          397          707          785          471            1
         130          822          722          916          472            1
          83          530          177          900          473            1
         942           83          840          209          474            1
         584          346          828           58          475            1
         116          425          266          561          476            1
         672          508          128          754          477            1
         481          182          558          842          478            1
         274           29          439          507          479            1
         496          711          893          219          480            1
         727          221          346          277          481            1
         492          834          502          327          482            1
         259           81          554          486          483            1
         641           15          208          862          484            1
         929          692          230          317          485            1
         799          968          393           29          486            1
         335           36          849          656          487            1
         940          896          252          371          488            1
         620          935          208          102          489            1
         437          427          497          698          490            1
         481          977          755          401          491            1
         313            5          913          561          492            1
         601          861          811          946          493            1
         983          546          616          360          494            1
         457          558          427          478          495            1
         996          177          747          387          496            1
         747          579          737          979          497            1
         561          338          271          259          498            1
         238          358          646          306          499            1
         471          693          351          359          500            1
         535          199           68          542          501            1
          92          765           12          126          502            1
         226          582          528          269          503            1
         101          108          977          850          504            1
         388          860          482          547          505            1
         570          531          975          565          506            1
         667          980          803          352          507            1
         558          896          991          766          508            1
          25          340          889           73          509            1
          45          152          169          131          510            1
         708          444          427          491          511            1
         498          676          129          991          512            1
         906          178          764          519          513            1
         387          294          794          348          514            1
         962          146           28          238          515            1
         347          312          379          410          516            1
         696          200          376          693          517            1
         745          470          220          559          518            1
         889          487          716          437          519            1
          52          813          898          921          520            1
         752          521          119          278          521            1
         868          716          213          642          522            1
         764          641          317          359          523            1
         827          537          598          262          524            1
         353          266           24          410          525            1
         546          565           45          394          526            1
         686          226          550           45          527            1
         459          404          740           30          528            1
         867          621          648           93          529            1
         437          864          421           33          530            1
         428           37          367          177          531            1
         639           94          343          479          532            1
         730          433          657          643          533            1
         300          632          706          730          534            1
         301           78          333           64          535            1
         138          251          894          610          536            1
         153          815          392          177          537            1
         906          737          665          256          538            1
          72          594          782          146          539            1
         565          942          190          390          540            1
         264           55          164           88          541            1
         155          314          539          303          542            1
         170          552          389          155          543            1
         402          780          958          470          544            1
         389          685          419           49          545            1
         531          153          973           95          546            1
         718          313          568          763          547            1
         465          174          104           73          548            1
         903          595          338          615          549            1
         748          302          513          470          550            1
          32          131          189          199          551            1
         727          438           41          282          552            1
         301          251          960          141          553            1
         601          308          233          862          554            1
         899          273          833          575          555            1
         518          661          663          532          556            1
          66          397          454          516          557            1
         132          867          565          732          558            1
         566          385          826          956          559            1
         751          588          425          143          560            1
         903          384            1          751          561            1
          96           87          151          875          562            1
         270          870           13          557          563            1
         503          669          603          607          564            1
         826           30          300          300          565            1
         243          582          101          441          566            1
         490          261          521          449          567            1
         913          109          780          723          568            1
         556          509          535          451          569            1
         284           51           43            2          570            1
         753          376          659          218          571            1
         658          651           62          194          572            1
         887          991          481          890          573            1
         866          822          381          759          574            1
          13          713           50          531          575            1
         309           49          465          372          576            1
         407          915          826          423          577            1
         645           99          649          944          578            1
         543          149          502          568          579            1
         983          300          959          454          580            1
         111          638          200          889          581            1
         781          906          444          867          582            1
         440          249          178          972          583            1
         422          208          647          260          584            1
         193           95          780          269          585            1
         771          203           23            7          586            1
         521          577          793          185          587            1
         523          249          634          825          588            1
         310          867          670           32          589            1
         176          632            7          892          590            1
         946           89          104          988          591            1
         305          987          673          715          592            1
         613          858          429          167          593            1
         604          327          989          757          594            1
         663          250          436          688          595            1
         366          581          847          930          596            1
         463          872          122          141          597            1
         516           16          311          956          598            1
         588          143          495          587          599            1
         168          672          130          970          600            1
         774         1000          603          520          601            1
         317          297          263           29          602            1
         516          914          557          646          603            1
         765           25          966          199          604            1
         938          973          486          304          605            1
         346           17           75          517          606            1
         263          964          243          738          607            1
          13          214          233          743          608            1
         242          422          963          137          609            1
         622          232          539           57          610            1
         243          476            7          414          611            1
         184          810          975           59          612            1
         355          636           14          710          613            1
         221          534          204          224          614            1
         974          578          653          788          615            1
         640          363          337          145          616            1
          43          117          271            9          617            1
         282          395          366          399          618            1
         728           93          416           95          619            1
         790          695          931           15          620            1
         475          330          365          688          621            1
         651          794          992          437          622            1
         712          196          222          837          623            1
         845          193          180          115          624            1
         945           61           51          947          625            1
         539          370          218          556          626            1
         272          445          260           36          627            1
          19          993          932           34          628            1
         370          569          662          480          629            1
         484          407          767          456          630            1
           5          952            4          932          631            1
         269          382          625          410          632            1
          78          155          542          638          633            1
         329          743          926          981          634            1
         295          356          778          136          635            1
         884          873          816          614          636            1
         305          409          134           30          637            1
         496          913           54          670          638            1
         167          137          769          255          639            1
         789          640          244          207          640            1
         482          439          203          670          641            1
         702          752          793           19          642            1
         318           64          588          109          643            1
         441          134          154          194          644            1
         453          728          329          186          645            1
         321          497          297          199          646            1
         462          978          695          622          647            1
         291          859          179          731          648            1
         847          270          655          925          649            1
         244          123          557          921          650            1
          22          372          400          294          651            1
         608          396          345          624          652            1
         337          796          742          557          653            1
          42          633          976          335          654            1
         327          177          950          691          655            1
          72          806           55           71          656            1
         550          824          368          360          657            1
         656          435          841          649          658            1
         165          403          941          290          659            1
         856          495          676          907          660            1
         354          938          772          429          661            1
           5           15          100           76          662            1
         337          214          418          650          663            1
         546          193          253          778          664            1
         710          796          464          702          665            1
         919          736          120          172          666            1
         380          670          167          797          667            1
         574          347          878          887          668            1
         945          103          985          151          669            1
         605          769          721          950          670            1
         577          786          186          459          671            1
         261          952          351          859          672            1
         995          618          873          424          673            1
          61          178          207          203          674            1
         374           91          597          654          675            1
           3          868          365          318          676            1
         594          830           90          457          677            1
         741          552          229          950          678            1
         626          734          342          237          679            1
         774          824          777          345          680            1
         540          882          931          543          681            1
         630          441          103          473          682            1
          21          800          452          170          683            1
         330          213           37          138          684            1
          38          139          821          428          685            1
         922          449          997          176          686            1
         626          645          187          131          687            1
         570          334          709           68          688            1
         202          301          462          352          689            1
         216          718          188          180          690            1
         945          381          484          181          691            1
         315          402          392          850          692            1
         249          203          816          268          693            1
         151           34          796          348          694            1
         171          641          990          111          695            1
         991           20          738          546          696            1
         925          955          462          908          697            1
         595          103          496          761          698            1
         640          687          446          175          699            1
         523          949          822          499          700            1
         479          657          933          538          701            1
         634          153          145          798          702            1
         562          919          621          188          703            1
         293          927          149          945          704            1
         503          207          632          738          705            1
         345          189          214          787          706            1
         978          123          230           41          707            1
         818          140          779          267          708            1
         216          831          175           70          709            1
         321           88          224          359          710            1
         927          417          853            1          711            1
         561          132          812          105          712            1
         797          797          957          452          713            1
         766          300          558          165          714            1
         238          282          152          635          715            1
         592          541          217          758          716            1
         695          779           96          398          717            1
         362          222          550          510          718            1
         253          466          367            6          719            1
         564            7          647          814          720            1
         413          965          909          371          721            1
         145          369          166          843          722            1
         992          711          601          499          723            1
         377          636          489          789          724            1
         216          849          526          462          725            1
         422          717          442          495          726            1
         458          451          594          878          727            1
         182          251          796          319          728            1
         484          108          785          319          729            1
         884          643          824          519          730            1
         347           70           31          486          731            1
         783          432          340          198          732            1
          24          919          860          738          733            1
         775          521           90          988          734            1
         926          343          215          101          735            1
         248          572          388          382          736            1
         648          442           40          942          737            1
         987          409          163          373          738            1
         580          264           28          551          739            1
         873          514          552          770          740            1
         194          866          620          713          741            1
         335           23           27          114          742            1
         255          201          517          309          743            1
         962          750          150           17          744            1
          14          474          847          278          745            1
         739          349          186          249          746            1
         608          862          653           99          747            1
         697          537          528          572          748            1
         269          681          795          794          749            1
         917          315          752          867          750            1
          67           27          701          831          751            1
         928          833          241          216          752            1
         829          703          559          555          753            1
         601          103          292          827          754            1
          87          647          395          316          755            1
         797          707           24          751          756            1
         448           30          545          194          757            1
         798          709          488          249          758            1
         300          347          638          413          759            1
         244          332          681          641          760            1
          13          373          308          991          761            1
         997           45          383          229          762            1
         656          308          278          730          763            1
         679          523          745          435          764            1
         105          811          560          227          765            1
         234          299          429          319          766            1
         816          820          503          657          767            1
         764          866          533          650          768            1
           8          222          536           13          769            1
         944          465          935          254          770            1
         610          342          800          445          771            1
         171          302          595          870          772            1
         659          441          756          151          773            1
          50          658          518          543          774            1
         677          727          861          990          775            1
         596          854          743          531          776            1
         631          763          485          799          777            1
         156          484          823           78          778            1
         348          915          885          821          779            1
         532          137          684           75          780            1
         182          604          355          649          781            1
         359          649          643          586          782            1
         954          150          860          516          783            1
         219          133          477          691          784            1
         608          708          314          460          785            1
         717          160          633          535          786            1
         760          931          215          611          787            1
         994          652          526          784          788            1
         622          529          673          510          789            1
         782          767          808          808          790            1
         493          939           48          531          791            1
         531          436          666          354          792            1
         822          712          954          348          793            1
          51           11           19          510          794            1
         138          892          939          957          795            1
         281          285          666          203          796            1
         386          857            5          763          797            1
         365          540          202          930          798            1
         320          977          313           25          799            1
         610          412          834          543          800            1
          87          736          792          523            1            2
         396          603           82          572            2            2
         759          288          915          128            3            2
         833          413          994          955            4            2
         859          655          775          812            5            2
         473          690          945           92            6            2
         647          456          355          475            7            2
         208          339          636          673            8            2
         744          956          201          752            9            2
          36          231          338          688           10            2
         378           82          497          487           11            2
         880           54          632           74           12            2
         812           73          300          788           13            2
         121          478          999           86           14            2
         521          305          287          302           15            2
         576          529          446          358           16            2
         175          979          124          686           17            2
         731          130          833          210           18            2
         852          935           16          994           19            2
         582          133          787           12           20            2
         181          377          935          482           21            2
         980          880          732          789           22            2
         507          738          239          705           23            2
          67          834          282          287           24            2
         866          658            2          597           25            2
         784           48          675          935           26            2
         280          819          734          110           27            2
         180          442          688          940           28            2
         296          547          699           82           29            2
         249            5          642          770           30            2
         709          304          680           29           31            2
         892          857          439          802           32            2
         730          668          773          642           33            2
         111          756          622          729           34            2
         500          919          432          446           35            2
         462          851           59          549           36            2
         285          270          428          697           37            2
         759          736          666          329           38            2
         430          603          854          844           39            2
         338          556          114          484           40            2
         382          624          513          131           41            2
         584          715          538          947           42            2
          52          944          676           94           43            2
         960          730          561          549           44            2
         154          833           10          789           45            2
         838          119          281          306           46            2
         352          155          657          661           47            2
         220          975          991          440           48            2
         462          110          870          286           49            2
         823          911          996          654           50            2
         446          790          676          445           51            2
         794           62          932          605           52            2
         549          381          859          697           53            2
         871          141          614          557           54            2
         111          773          339          890           55            2
         843          951          133          175           56            2
         682          145          524          560           57            2
         460          748           85          314           58            2
         441          464          197          750           59            2
         603          852          515          385           60            2
         964          357          671          289           61            2
         536          269          428          501           62            2
         720          689          739          767           63            2
         715          959          761          889           64            2
         426          668          237          478           65            2
         256           92          451          478           66            2
         779          793          846          970           67            2
         956          578          620          541           68            2
         709          456          406          177           69            2
          61          662          224          920           70            2
         860          608            7          792           71            2
         333          475          187          208           72            2
         233         1000          374           44           73            2
         373          295          556          743           74            2
         508          799           56          350           75            2
         114          998          629          681           76            2
          64          837          729          582           77            2
          59           81          721          873           78            2
         840          587          555          162           79            2
          76          663          359          904           80            2
         806          619          995          889           81            2
         813          525          844          966           82            2
         962            2          193          579           83            2
         589          477          768          534           84            2
         677          859          967          285           85            2
         143          482          630          781           86            2
         319           73          746          787           87            2
         220          678          751          926           88            2
         645          223          482          215           89            2
         625          492          624          207           90            2
         215          764          140          884           91            2
         867          479          688          892           92            2
          78          416          191          111           93            2
         809          603          541          786           94            2
         478          962          562          736           95            2
         935           13          413          791           96            2
         866          449          416           35           97            2
         239          650          578          525           98            2
         729          386          972          838           99            2
         987          971          251           37          100            2
         302          201           63          590          101            2
         759          276          675          522          102            2
         563          403          982          799          103            2
          49          251          471          340          104            2
         499          753          166          668          105            2
         481          673          489          666          106            2
         419          565          728          127          107            2
         561          689          843          416          108            2
         264          846          231            5          109            2
          28          760          907          880          110            2
         123          367          317          594          111            2
         683          268          340          855          112            2
         969          889          441          379          113            2
         143          443          535          761          114            2
         295          670          186          405          115            2
         679          997           31          728          116            2
         863          366          252          828          117            2
         204          482          601          110          118            2
         249          240          555          106          119            2
         936          866          380          436          120            2
         547          540          236          882          121            2
         155          227           39          596          122            2
         279          914          774          336          123            2
         512          341          799          241          124            2
         106          132          633          872          125            2
         242          696          677          651          126            2
         277          732          152           48          127            2
         771          154          530          330          128            2
         463          195           55          478          129            2
         664            8          218          568          130            2
         895          946          226          774          131            2
         772          384          386          308          132            2
         800          847          628          653          133            2
         414          844          814           58          134            2
         309          609          953          556          135            2
         293           32          949           95          136            2
         371          529          783          733          137            2
         123          989          405          750          138            2
         748          465          779          793          139            2
         796          233          722          752          140            2
         803          982          786          530          141            2
          71          411          772           90          142            2
         673          237          918          384          143            2
         370          458          622          435          144            2
         976          766          609          828          145            2
         553          456          437          878          146            2
         866          246          272          379          147            2
         235          777          386          840          148            2
         760          247          348          301          149            2
         852          561          108          385          150            2
         178          554          700          541          151            2
         291          948          104          607          152            2
         193          943           43          553          153            2
          75          965          404          659          154            2
          47           46          344          556          155            2
         849          941          512           54          156            2
         577          591          694          671          157            2
         744          607          968          633          158            2
         917          907          780          507          159            2
        1000           80           31          671          160            2
          99          570          137          629          161            2
          45          994          568          148          162            2
         922          422          374          966          163            2
         178          446          939          651          164            2
         218          445          974          675          165            2
         249          827          542          924          166            2
         807          818          883          278          167            2
         483          663          734          118          168            2
           7          965          997          203          169            2
          14          147          797          464          170            2
         340          746          289          906          171            2
         667          692          410          778          172            2
         235          407          475          479          173            2
         853           15          804          671          174            2
         812          285          717           26          175            2
         751          237          419          235          176            2
          11          748          649          280          177            2
          98          307          374          975          178            2
         520          320          536          365          179            2
         292          748          495           23          180            2
         381          272          872          315          181            2
         301          593          985          664          182            2
         220          419          171          544          183            2
         261          688          759          155          184            2
         821          909          766          121          185            2
         716          375          545          933          186            2
         242          468          673          846          187            2
         907          164          591          510          188            2
         950          421          281           67          189            2
         395          639          218           52          190            2
         790          292          170          617          191            2
         257          494          936          494          192            2
         543          954          454          227          193            2
         616          884          449          525          194            2
         350          740          124          187          195            2
         873          661          867          853          196            2
         803          850           78          594          197            2
          97          771          593          730          198            2
         839           21          470          210          199            2
         406          685          665          168          200            2
         435           65          103          561          201            2
          80          525          487           54          202            2
         558          524          711          784          203            2
          31          108           28          386          204            2
         811          785          378          752          205            2
          64          993          994          399          206            2
         615          665          974          468          207            2
         678          380          284           42          208            2
         693           97          347           31          209            2
         600          117          587          292          210            2
         274          237          812          154          211            2
         155          375           66          578          212            2
         319          835          602          124          213            2
           9          495          350          832          214            2
         541          706          184          471          215            2
         484          344          680          313          216            2
          86          141          248          594          217            2
         177          163          469          428          218            2
         447          796          357          803          219            2
          24          826          754          290          220            2
         521          265          731          571          221            2
         429          721          298          799          222            2
         269          471          332           64          223            2
         313          160          488          645          224            2
         784          204          554          492          225            2
         227          537          743          259          226            2
         465          840          495          863          227            2
         139          702          518          472          228            2
         681          696          295          228          229            2
         615           18          958          737          230            2
         912          381          720          637          231            2
         720          304          185          569          232            2
         404          950          411          287          233            2
         443          437          595          321          234            2
          35          171           74          557          235            2
         327          781           42          292          236            2
         353           17          216          232          237            2
         657          361          541          398          238            2
         422          603           66          910          239            2
         439          853          182           30          240            2
         927          121          864          917          241            2
         217          771          556          475          242            2
          15          773          498          322          243            2
         486          126          614          726          244            2
         910          338          257          523          245            2
         935          803          704          828          246            2
         351          174          871          514          247            2
         759          712          757          311          248            2
         679          572          167           70          249            2
         643           34          686          405          250            2
         707          735          792          802          251            2
         725          745          175          720          252            2
         987           23          113          210          253            2
          98          436          321          558          254            2
         909          642          905          866          255            2
         436          524          472           28          256            2
         747          401          562          309          257            2
         879          784          430          628          258            2
          85          400          692          348          259            2
         549          221          651          530          260            2
          20          153          573          803          261            2
         556          200          862          443          262            2
         560          217          834          822          263            2
         507          703          794          424          264            2
         712          691          961            3          265            2
         408          742          709          113          266            2
         907          135          374           93          267            2
         678          918          115          899          268            2
         994          106          913          893          269            2
         106          976          118           55          270            2
         353          824           52          349          271            2
         354          126          111          230          272            2
