     Largura       Altura     Profund.        Valor       Numero      Rotacao
         987          807          547          842          178            1
         985          145          107          355          179            1
         770          995          162          624          180            1
          75            3          322          209          181            1
         223          220          425          791          182            1
         231          444          270          183          183            1
         599          683          829          241          184            1
          81          499          901          853          185            1
         424          669          436          417          186            1
         704          125          773           86          187            1
         958          321           65          221          188            1
         992          173          328          407          189            1
         287          828           73          170          190            1
         385          133          560          889          191            1
         458          272          517          688          192            1
          87          562          911          899          193            1
         851          204          975          889          194            1
         134          902          334           39          195            1
         261          833          237          212          196            1
         822          732          977            9          197            1
         322          995          186          615          198            1
         139          803          633          593          199            1
         294          970          893          632          200            1
         572          958          484          564          201            1
         854          650          600          949          202            1
         417          587          810           21          203            1
         535          419          752          244          204            1
         632          287          561          803          205            1
         415          172          264          973          206            1
         313          703          178          430          207            1
         494          163          529          755          208            1
         425           84          533          764          209            1
         714          400          253          568          210            1
         430          769          384          298          211            1
         401           25          817          463          212            1
         840           61          313          269          213            1
          64          354          764          101          214            1
         989          919          607          167          215            1
         493           48          364          627          216            1
         611          147           99          240          217            1
         910          150          903          192          218            1
         518          843          849          866          219            1
         161          607          737          357          220            1
         388          743            2          691          221            1
         843          385          464          121          222            1
         698          221          376           57          223            1
         886          758          326          929          224            1
         883          963          181          998          225            1
         478          153          732          506          226            1
         696           90          122          329          227            1
         409          193          948          853          228            1
         474          318          733          693          229            1
         325           71          455          923          230            1
         986          981          907          176          231            1
         468          171          966          819          232            1
         550          805          446          991          233            1
         683          147          775          106          234            1
         514          376          249          726          235            1
          32          626          950          523          236            1
         101          708          912          245          237            1
         515          739          996          258          238            1
          80          363          663          463          239            1
         888          842          235          307          240            1
         867          322          969           89          241            1
         511          915          855          367          242            1
         505          811           57          336          243            1
         971          466          414          299          244            1
         225          670          829           19          245            1
          55          933          864          288          246            1
         776          544           34          337          247            1
         286          167          697          574          248            1
         968          983          759          806          249            1
         496          991          236          594          250            1
          12          577          428          529          251            1
         247          101          315          144          252            1
         811          870          471          170          253            1
         959          484          546          962          254            1
         743          732          429          870          255            1
         688          372          208          303          256            1
         144            5          896          876          257            1
         197          599          804          333          258            1
         501          428          554          819          259            1
          77          935           71          302          260            1
         955          912          377           94          261            1
         724          409          293          964          262            1
         973          198          339           10          263            1
         180          428          250          277          264            1
         700          749          327          782          265            1
         296          795          986          330          266            1
         914          559          272           89          267            1
         342          453          413          804          268            1
         672          204          569          206          269            1
          87           13          449          778          270            1
         307          380          773          399          271            1
         106          857         1000          536          272            1
         389          347          847           30          273            1
         485          655          424          804          274            1
         310          464          650          425          275            1
         864          783          295          257          276            1
         879            2          350          138          277            1
         818          225           44          416          278            1
         944          903          834          249          279            1
         991          305          772          640          280            1
         730           45           58          338          281            1
          38          625          451          976          282            1
         888          407          918          983          283            1
         324          103          979           83          284            1
         933          152          693          295          285            1
         145          886          660          394          286            1
         922          701          345          820          287            1
         804          914          368          191          288            1
         614          414          461          343          289            1
         481          134          513          262          290            1
         360          659          264          450          291            1
         510          650          361          573          292            1
         636          801          166           47          293            1
         205          510          704          980          294            1
         242           44           39          859          295            1
         385          125          292          824          296            1
         745          123          890           53          297            1
         444          302          306          405          298            1
          16          535          145          909          299            1
         949          508          251          594          300            1
         656          222          659           69          301            1
         190          666          584          518          302            1
         572          142          628          416          303            1
         911          437          663          658          304            1
         121          335          448          944          305            1
         449          940          401          566          306            1
         146           18          535           68          307            1
          95          466           14          885          308            1
         533           64          127           65          309            1
         753          328          591          264          310            1
          52          510          338          172          311            1
         680          724          754          782          312            1
         353          173          272          307          313            1
         445          841          631          757          314            1
         997          209          657          466          315            1
         701          355          991          754          316            1
          99          761          955          160          317            1
         119          406          238          654          318            1
         421          103          491          384          319            1
          85          558          573          317          320            1
         862          198          176          398          321            1
          64          592          328          370          322            1
         269          258          314          295          323            1
         530          173          943          873          324            1
         572          272          741          958          325            1
         985          327          478          531          326            1
         187          426           85          482          327            1
         929          329          836          890          328            1
         842          378          186          203          329            1
         868          717          531          737          330            1
         993          599          803          592          331            1
         247           17           84           45          332            1
         250           29          147          144          333            1
         898          406          600           45          334            1
         519          426          988          949          335            1
         499          928          526          175          336            1
         480          971          713          847          337            1
         253          631          855          379          338            1
         588          181          644          721          339            1
         548          722          177          722          340            1
         325          268          783          830          341            1
         193          210          688          650          342            1
         515          387          478          537          343            1
         401           50          650         1000          344            1
         711          362          806          976          345            1
         778            4          416          844          346            1
         446          840            5          830          347            1
         780          864          170          285          348            1
          83          470          215           25          349            1
         742          867          371          190          350            1
         390          776           92          504          351            1
         271           83           45           70          352            1
         634          262          111           39          353            1
          90          539          557          274          354            1
         377          742          489          641          355            1
         822          960          784          962          356            1
         571          461          477          235          357            1
         193          377          678          581          358            1
         848          155          513          491          359            1
         203          604          448          329          360            1
         421          521          301          349          361            1
         146          849          221          836          362            1
         902           32          293          929          363            1
          84          141           87          821          364            1
         276          587          337          120          365            1
         729           80          949           27          366            1
         292          127          125          456          367            1
         121          317          628          698          368            1
         830          726          224          301          369            1
         105           58          972          936          370            1
         357          776          302          339          371            1
          94          591          223          682          372            1
         930           15          251          141          373            1
         791          521          803          621          374            1
         121          447           73          851          375            1
         518           36          986          154          376            1
         742          634          440           90          377            1
         713          339          652          853          378            1
          15          146          685          962          379            1
         272          912          733          158          380            1
         492          427          927          820          381            1
          44          813          721            5          382            1
         893          474          880           84          383            1
         602           98          322          479          384            1
         505          421          437          149          385            1
         674          606          894          857          386            1
         429          631          776          952          387            1
          32          468          362          122          388            1
         399          860          165          116          389            1
         585          627          259          603          390            1
         132          758          287          814          391            1
         235          432          431          625          392            1
         169          646          558           61          393            1
          43          874          501            3          394            1
         600          931          665          264          395            1
         812          869          822          254          396            1
         509          355          576          258          397            1
         747          103          327          231          398            1
         416          265           79          700          399            1
         375          814          675          354          400            1
         305          208          612          496          401            1
         428          518          397           49          402            1
         213           31          461          411          403            1
         387          481          105          850          404            1
         333           28           18          689          405            1
         552          108          949          696          406            1
         171          709          110          811          407            1
         423          311          895          704          408            1
         977          724          961          532          409            1
         986          995          741          607          410            1
         198          340          465          576          411            1
         193          811          331          700          412            1
         699          662          218          472          413            1
         670          109          454          434          414            1
         231          227          629           15          415            1
         115          745          344          955          416            1
          65          584          305          274          417            1
         202          818          513          636          418            1
         378          652          777          508          419            1
         939          526          164          527          420            1
         346          899          834          664          421            1
         429          231          301          741          422            1
         820          130          385          157          423            1
         669          726           85          128          424            1
         512          317          741          973          425            1
         997          967           54          118          426            1
         593          763          160          970          427            1
         134          194          543          197          428            1
          23          893          222          138          429            1
         800          174          212          701          430            1
         257          266          392          229          431            1
         189          156          226          587          432            1
         267          562          600          621          433            1
         502          578          366           80          434            1
         888          444          968          834          435            1
         120          630          415          858          436            1
         764          376          973          963          437            1
         943          631          153          637          438            1
         627          382          804          164          439            1
         397          224          614           61          440            1
         573          829          275          664          441            1
         406          401          427           46          442            1
         711          680          187          507          443            1
         846          454           54          313          444            1
         932           92          218          868          445            1
         875          778          672          479          446            1
         640           73          545          402          447            1
         371           72          667          493          448            1
         782          201          108          234          449            1
         369          960          661          251          450            1
         728          495          524          801          451            1
         420          344          628          272          452            1
         513          613          309          893          453            1
         468          253          176          162          454            1
         625          579          813          115          455            1
         573          223          650          617          456            1
         750          174          570          573          457            1
         324          408          170          317          458            1
         460          879          772          903          459            1
         570          857          321          913          460            1
         189          373           58          659          461            1
         292          644          608          180          462            1
         775          360           67          576          463            1
         146          554          662          291          464            1
         721          601          316          887          465            1
         223          539          898          786          466            1
         790          305           14          149          467            1
         426          449           58          343          468            1
         802          597          360          947          469            1
         499          498          405          746          470            1
         738          140          980          165          471            1
         586           78          965          452          472            1
         841          942          201          197          473            1
          15          637          774          445          474            1
         651          249           71          838          475            1
         186          707          748          714          476            1
         556          298          603          827          477            1
         488          530          654          167          478            1
         265          326          127          838          479            1
         226          773          333          191          480            1
         971            9          475          844          481            1
         543          876          614          331          482            1
          98          872          467          724          483            1
         743          692          763          610          484            1
         357          803           97          231          485            1
         301          787          860          504          486            1
         864          690           86          882          487            1
         134          747          757          201          488            1
         102          664          241          197          489            1
         590          511          674          405          490            1
          65          927          788          738          491            1
         798          880          208          999          492            1
         269          971          333          190          493            1
          99          785          980          456          494            1
         544          430          666          133          495            1
         543          504          409           67          496            1
         780          746          451          582          497            1
         877          513          135           15          498            1
         993          786          634          993          499            1
         523          808          360          458          500            1
         239          477          713          670          501            1
         608          154          413          526          502            1
         656          873          192          958          503            1
         682          328          183           71          504            1
         746          632          293          577          505            1
         634          536          486          161          506            1
         759          502          180            4          507            1
         232          267          446          460          508            1
         598          682          338          497          509            1
         734          830          150          776          510            1
         866          315          669          253          511            1
         254          835          980          441          512            1
         505          205          655          378          513            1
         635          965          922          564          514            1
         814          659          762          720          515            1
         594          139          883          668          516            1
         171          643          529          306          517            1
         164          216          609          703          518            1
         197          909          312          825          519            1
         908          386          792          416          520            1
         265          452          357           53          521            1
         962           77          191           18          522            1
         847          206           77          122          523            1
         930          139          813          340          524            1
         724          139          581          824          525            1
          70          594          799           10          526            1
         739           22          220          408          527            1
         160          241          605          433          528            1
          41          499          577          137          529            1
         873          327          520          783          530            1
         225          799          812          942          531            1
           4          711          679          334          532            1
         237           50          515          854          533            1
         176          416          252          701          534            1
          51          831          886          782          535            1
         251          188          901          835          536            1
         955          718          164          124          537            1
         704          312          717          723          538            1
         412          286          375          481          539            1
         108          464          407          367          540            1
         879          768          629          133          541            1
         280          574          370           59          542            1
         515          770           64          197          543            1
         315          543          716          404          544            1
         673           80          777          882          545            1
         503          174          362           35          546            1
         926          136          503          625          547            1
         906          216          574           87          548            1
         308          557          715          711          549            1
         450           89          993          912          550            1
         679          490          485          398          551            1
         105          746          806           22          552            1
         221          623          441           13          553            1
         675          903          440          849          554            1
         262          971          484          514          555            1
         931          414          516          891          556            1
         851          157          231          157          557            1
         313          253          429          249          558            1
         511          990           39          619          559            1
         206          422          332          800          560            1
         280          701          614          387          561            1
         757          752          226          325          562            1
         117          964          241           26          563            1
         343          920          466          173          564            1
         247          607          558          232          565            1
         863          524          825          525          566            1
           1          466          878          379          567            1
         100          187          167          427          568            1
         244          986          144          485          569            1
         444          252          523          518          570            1
         341          380          656          530          571            1
         933          205          443          535          572            1
         289          831          502          175          573            1
         899          347          112           44          574            1
         952           54          909          227          575            1
         192          830          797          993          576            1
         872          712          257          141          577            1
         210          830          681          880          578            1
         203           85          865          589          579            1
         538          914           77          351          580            1
         693          556          796          168          581            1
         858          343          247          389          582            1
         168          527          489          540          583            1
         182          401          357          515          584            1
          51          336          575          247          585            1
         663          970          945          929          586            1
         501          370          559          762          587            1
         738          633          966          153          588            1
         792          947          925          178          589            1
         251          547          517          971          590            1
         595          845          846          767          591            1
         209          218          596          838          592            1
         744          108          987          923          593            1
         882          392          661          647          594            1
         630          303          768          979          595            1
         336          657           11          606          596            1
         425          715          145          829          597            1
         961          832          598          358          598            1
         269          447           14          785          599            1
         877          681          436          155          600            1
         510          183         1000          960          601            1
         298          626          816          535          602            1
         136          843          277          449          603            1
          78           36          406          359          604            1
         527          254          857          317          605            1
         258          858           45          859          606            1
         415          912          670          434          607            1
         548          387          569          891          608            1
         129          650          150          605          609            1
         781          524           84          416          610            1
         999          995           40          311          611            1
         667           17          937           42          612            1
         104          617          307           86          613            1
         185          335          688          277          614            1
         909          980            7          845          615            1
         508          141          251          657          616            1
         194          633          174          305          617            1
         321          647          379          129          618            1
         427          118          830          195          619            1
          25          288          481          327          620            1
         332          336          714          675          621            1
         722          367          809          484          622            1
         811          623          289          497          623            1
          37          949          921          795          624            1
         308          736          182          735          625            1
         138          787          967          828          626            1
         150          146          838          492          627            1
         994          720          239          997          628            1
         844          861          666           37          629            1
         959          759          266          624          630            1
         526          569          934          524          631            1
         765          890          681           68          632            1
         280           10           58          132          633            1
         211          796          542          986          634            1
         896          720          536          690          635            1
          88          957          796          475          636            1
         214          130          424          907          637            1
         163          828          352          475          638            1
         444          362          255          378          639            1
         665          184          846          105          640            1
         956          611          347          917          641            1
         492           99          709           82          642            1
         908          334            2          729          643            1
         505          919          888          485          644            1
         472          172           36          977          645            1
          28          905          657          536          646            1
         509          548          323          565          647            1
         859          732          143          446          648            1
         415          564          343          697          649            1
         112          509          181          848          650            1
         921          460          598          148          651            1
         393          938          340          584          652            1
         789          311          546          143          653            1
         236          528          200          604          654            1
         104          625          640          968          655            1
         663          628          778           52          656            1
         796          204          898          258          657            1
         198          751          594          634          658            1
         903          221           44          905          659            1
         764          830          957          407          660            1
          12          682          550          746          661            1
         208          251            2          349          662            1
         395           17          702          641          663            1
         699          239          555          643          664            1
         605          457          867          756          665            1
         607          444           61          922          666            1
          69          876          451          609          667            1
         349          695          989          262          668            1
         115         1000          388          976          669            1
          69           25          491          804          670            1
         293          692          620          986          671            1
         809          225          555           42          672            1
         758          157            1          695          673            1
         999          179          409          171          674            1
         668          274          575          521          675            1
          92          173          731          749          676            1
         186          880          252           13          677            1
         794          687          769          628          678            1
         383          437           92          292          679            1
         987           43          669           66          680            1
          56          459          387          445          681            1
         228          245          497          487          682            1
         429          383          415          497          683            1
         437          388           69           87          684            1
         687          386          137          875          685            1
         110          153          927          149          686            1
         615          314          426          265          687            1
         818           21          534          762          688            1
         100          141           59          301          689            1
          23          913          546          512          690            1
         259           46          278          861          691            1
         277          294          628          290          692            1
         217          798          739          721          693            1
         698          988          561          157          694            1
          48          968          567          485          695            1
         154          461          459          114          696            1
         415          731          601          879          697            1
         173          357          927          295          698            1
         540          308           67          343          699            1
         361          120          627          795          700            1
           4          840          400          222            1            2
         966          199          417          958            2            2
         925          871          546          323            3            2
         631          483          432          375            4            2
         830          305          276          547            5            2
         504          515          464          338            6            2
         885          437          804          272            7            2
         529          513          705          841            8            2
         550           91          444           21            9            2
          48          320          704          906           10            2
         499           85          646          345           11            2
         483          816           23           58           12            2
          15          382           50          827           13            2
          70          123          837          983           14            2
         187          732          210          420           15            2
         939          725          743          987           16            2
         831          198          664          997           17            2
         381          148          153          604           18            2
         499          781          737          123           19            2
         373          110          851          504           20            2
         140          762          118          335           21            2
         442          800          372          465           22            2
          73          238          240          910           23            2
         939          958          936          569           24            2
         991          308          842          344           25            2
         276          732          617           96           26            2
         621          172          604          621           27            2
         578           74           21          904           28            2
         480          700           71          243           29            2
         723          846          293          888           30            2
          93          265           29          521           31            2
         910          178           10           20           32            2
         792          523          866          394           33            2
         960          843          288          321           34            2
         308          545          637          185           35            2
         154          342          770          408           36            2
         578          919          449          599           37            2
          37          285          469          254           38            2
         637           95          852          857           39            2
         170          971          309          686           40            2
         308          954          952          500           41            2
         591           65           49          468           42            2
         928          694           11           76           43            2
         138          822          853          633           44            2
         756          389          608          652           45            2
         708          720          136          732           46            2
         244          708          882          530           47            2
         230          843          855          999           48            2
         191          774          678          180           49            2
         919          517           14          383           50            2
         515          403          564          743           51            2
         113          495           16          812           52            2
         636          878          428          251           53            2
         570          440          642          690           54            2
         351          558          698          808           55            2
         445          573          699          850           56            2
         179          414          610          475           57            2
         597          410          789          198           58            2
         983          551          858          940           59            2
         465          694          847          893           60            2
         274          213          558          502           61            2
         621          667          578          203           62            2
         747          544          771          648           63            2
         245            2          825          866           64            2
         176          567          347          479           65            2
         571          549          903          910           66            2
         740          732          415          121           67            2
         270          674          190          507           68            2
         870          273          740           63           69            2
         533          312           52          302           70            2
         312          446          658          417           71            2
         504          573          932          376           72            2
         535           18          292          903           73            2
         205          945          434          431           74            2
         914          453          393          114           75            2
         796          633          250          836           76            2
         373          812          135          698           77            2
         140           63          664          266           78            2
         387          172          997          200           79            2
         448          772          200          117           80            2
         253          805          156          260           81            2
         576          431          401          619           82            2
         335          744           79          389           83            2
         100          292          345          266           84            2
         996           27          592          173           85            2
         996          492          533          733           86            2
           3          896          170          685           87            2
          12          644          366          530           88            2
         613          227          158          534           89            2
         804          881          478          757           90            2
         827          773          594          135           91            2
         336          455          613          831           92            2
         987          702          197          649           93            2
           1          238          547          662           94            2
         105          634          316          456           95            2
         170          294          526          944           96            2
         838          498          447          619           97            2
         842          964          557          696           98            2
         407          844          146          986           99            2
         431          988          239           24          100            2
          24          665          581          952          101            2
         896           86          148          217          102            2
         178          257          291          423          103            2
         908          143          116          756          104            2
         223          703          138          198          105            2
         845          135          389          754          106            2
         587          115          963          281          107            2
         378          194          187          218          108            2
         431          899           29          989          109            2
         678          319           56           77          110            2
          23          543          888          877          111            2
         579           97          225          260          112            2
         106          548           76          637          113            2
         199          651          395          196          114            2
         648          958          698           83          115            2
         970          279          629          208          116            2
         664          333          860          476          117            2
          41          721          287          171          118            2
         637          872          773          397          119            2
         212          460          662           22          120            2
         639          311          608          512          121            2
         802          641          310          353          122            2
         820          870          442           57          123            2
         876          141          780          514          124            2
          66          430          774          304          125            2
         356          601          667          688          126            2
         915          301          272          633          127            2
         843           28          833          932          128            2
         458          394          169          299          129            2
         867          865          124          331          130            2
         688          914          538          800          131            2
         813          929          956          349          132            2
         861          729          774          402          133            2
         982           33          757          278          134            2
         584          607          576          772          135            2
         174          306          353          513          136            2
         500          837          947          504          137            2
         151          660          516          249          138            2
         250          464          956          232          139            2
         270          597          613          916          140            2
         398          431          206          901          141            2
         254          196          443           81          142            2
         472          532          919           92          143            2
         207           21           45          105          144            2
          37          995          795          223          145            2
         435          771          266          693          146            2
         457          694          588          298          147            2
         736          335          194          802          148            2
          76          883          624          703          149            2
         855            8          494          679          150            2
         787          158          483          933          151            2
         850          829          811          409          152            2
         789          725          489          779          153            2
         631          445          904          473          154            2
          58          663          217          565          155            2
         877          228          780          182          156            2
         642          683          809          994          157            2
         596          724          808           72          158            2
         784          950          727          615          159            2
         847          607          870          207          160            2
         489          300          450           84          161            2
         841          885          527          189          162            2
        1000          726          667          689          163            2
         693          473          436           24          164            2
         274          802          196          763          165            2
         610          833          657           99          166            2
         835          803           45          498          167            2
         674          374          292          306          168            2
         747          574          489           67          169            2
         850          415           78          189          170            2
         254          946          487           67          171            2
         332          146           51          843          172            2
         450          949          611          181          173            2
         366           11          941          829          174            2
         184          997          389           85          175            2
         778          730          877          197          176            2
         172          377          733          182          177            2
         807          987          547          842          178            2
         145          985          107          355          179            2
         995          770          162          624          180            2
           3           75          322          209          181            2
         220          223          425          791          182            2
         444          231          270          183          183            2
         683          599          829          241          184            2
         499           81          901          853          185            2
         669          424          436          417          186            2
         125          704          773           86          187            2
         321          958           65          221          188            2
         173          992          328          407          189            2
         828          287           73          170          190            2
         133          385          560          889          191            2
         272          458          517          688          192            2
         562           87          911          899          193            2
         204          851          975          889          194            2
         902          134          334           39          195            2
         833          261          237          212          196            2
         732          822          977            9          197            2
         995          322          186          615          198            2
         803          139          633          593          199            2
         970          294          893          632          200            2
         958          572          484          564          201            2
         650          854          600          949          202            2
         587          417          810           21          203            2
         419          535          752          244          204            2
         287          632          561          803          205            2
         172          415          264          973          206            2
         703          313          178          430          207            2
         163          494          529          755          208            2
          84          425          533          764          209            2
         400          714          253          568          210            2
         769          430          384          298          211            2
          25          401          817          463          212            2
          61          840          313          269          213            2
         354           64          764          101          214            2
         919          989          607          167          215            2
          48          493          364          627          216            2
         147          611           99          240          217            2
         150          910          903          192          218            2
         843          518          849          866          219            2
         607          161          737          357          220            2
         743          388            2          691          221            2
         385          843          464          121          222            2
         221          698          376           57          223            2
         758          886          326          929          224            2
         963          883          181          998          225            2
         153          478          732          506          226            2
          90          696          122          329          227            2
         193          409          948          853          228            2
         318          474          733          693          229            2
          71          325          455          923          230            2
         981          986          907          176          231            2
         171          468          966          819          232            2
         805          550          446          991          233            2
         147          683          775          106          234            2
         376          514          249          726          235            2
         626           32          950          523          236            2
         708          101          912          245          237            2
         739          515          996          258          238            2
         363           80          663          463          239            2
         842          888          235          307          240            2
         322          867          969           89          241            2
         915          511          855          367          242            2
         811          505           57          336          243            2
         466          971          414          299          244            2
         670          225          829           19          245            2
         933           55          864          288          246            2
         544          776           34          337          247            2
         167          286          697          574          248            2
         983          968          759          806          249            2
         991          496          236          594          250            2
         577           12          428          529          251            2
         101          247          315          144          252            2
         870          811          471          170          253            2
         484          959          546          962          254            2
         732          743          429          870          255            2
         372          688          208          303          256            2
           5          144          896          876          257            2
         599          197          804          333          258            2
         428          501          554          819          259            2
         935           77           71          302          260            2
         912          955          377           94          261            2
         409          724          293          964          262            2
         198          973          339           10          263            2
         428          180          250          277          264            2
         749          700          327          782          265            2
         795          296          986          330          266            2
         559          914          272           89          267            2
         453          342          413          804          268            2
         204          672          569          206          269            2
          13           87          449          778          270            2
         380          307          773          399          271            2
         857          106         1000          536          272            2
         347          389          847           30          273            2
         655          485          424          804          274            2
         464          310          650          425          275            2
         783          864          295          257          276            2
           2          879          350          138          277            2
         225          818           44          416          278            2
         903          944          834          249          279            2
         305          991          772          640          280            2
          45          730           58          338          281            2
         625           38          451          976          282            2
         407          888          918          983          283            2
         103          324          979           83          284            2
         152          933          693          295          285            2
         886          145          660          394          286            2
         701          922          345          820          287            2
         914          804          368          191          288            2
         414          614          461          343          289            2
         134          481          513          262          290            2
         659          360          264          450          291            2
         650          510          361          573          292            2
         801          636          166           47          293            2
         510          205          704          980          294            2
          44          242           39          859          295            2
         125          385          292          824          296            2
         123          745          890           53          297            2
         302          444          306          405          298            2
         535           16          145          909          299            2
         508          949          251          594          300            2
         222          656          659           69          301            2
         666          190          584          518          302            2
         142          572          628          416          303            2
         437          911          663          658          304            2
         335          121          448          944          305            2
         940          449          401          566          306            2
          18          146          535           68          307            2
         466           95           14          885          308            2
          64          533          127           65          309            2
         328          753          591          264          310            2
         510           52          338          172          311            2
         724          680          754          782          312            2
         173          353          272          307          313            2
         841          445          631          757          314            2
         209          997          657          466          315            2
         355          701          991          754          316            2
         761           99          955          160          317            2
         406          119          238          654          318            2
         103          421          491          384          319            2
         558           85          573          317          320            2
         198          862          176          398          321            2
         592           64          328          370          322            2
         258          269          314          295          323            2
         173          530          943          873          324            2
         272          572          741          958          325            2
         327          985          478          531          326            2
         426          187           85          482          327            2
         329          929          836          890          328            2
         378          842          186          203          329            2
         717          868          531          737          330            2
         599          993          803          592          331            2
          17          247           84           45          332            2
          29          250          147          144          333            2
         406          898          600           45          334            2
         426          519          988          949          335            2
         928          499          526          175          336            2
         971          480          713          847          337            2
         631          253          855          379          338            2
         181          588          644          721          339            2
         722          548          177          722          340            2
         268          325          783          830          341            2
         210          193          688          650          342            2
         387          515          478          537          343            2
          50          401          650         1000          344            2
         362          711          806          976          345            2
           4          778          416          844          346            2
         840          446            5          830          347            2
         864          780          170          285          348            2
         470           83          215           25          349            2
         867          742          371          190          350            2
         776          390           92          504          351            2
          83          271           45           70          352            2
         262          634          111           39          353            2
         539           90          557          274          354            2
         742          377          489          641          355            2
         960          822          784          962          356            2
         461          571          477          235          357            2
         377          193          678          581          358            2
         155          848          513          491          359            2
         604          203          448          329          360            2
         521          421          301          349          361            2
         849          146          221          836          362            2
          32          902          293          929          363            2
         141           84           87          821          364            2
         587          276          337          120          365            2
          80          729          949           27          366            2
         127          292          125          456          367            2
         317          121          628          698          368            2
         726          830          224          301          369            2
          58          105          972          936          370            2
         776          357          302          339          371            2
         591           94          223          682          372            2
