     Largura       Altura     Profund.        Valor       Numero      Rotacao
          40          404          943          367           96            1
         315          103          379          513           97            1
         120           57          882          372           98            1
         970          450          574          701           99            1
         358          123          880          213          100            1
         852          187          863          268          101            1
         812          208          209          715          102            1
          88          677          431          857          103            1
         235          784          795          476          104            1
         291          655          826           99          105            1
         241          953          446          563          106            1
         801          992          228          311          107            1
         743          698          714          841          108            1
         254          544          987          638          109            1
         901          484          282          394          110            1
         768          745          152          964          111            1
         384          870           61          176          112            1
         651           88          741          598          113            1
         859          599          539          925          114            1
         209          970          164           31          115            1
         394          570          243          666          116            1
         419          862          575          215          117            1
         558          623          714          895          118            1
         287          994           68          226          119            1
         971          366          424          414          120            1
         258          663          490          798          121            1
         477          493          227          814          122            1
         636          248          640          211          123            1
         560          940          444          206          124            1
         895           82          532          378          125            1
         770          873          288          428          126            1
          67          795          740          176          127            1
          37          649          603          880          128            1
         221            3          801          903          129            1
         359          159          286          767          130            1
         410           68          284          189          131            1
         630          580          433          192          132            1
         669          573          176          833          133            1
         999          297          211          376          134            1
         302          134          865           64          135            1
         550           31          182          705          136            1
         390           16          526          141          137            1
         758          740          917           83          138            1
         766          169          846          859          139            1
         148           42           68          786          140            1
         110          353          715           51          141            1
         790           70          216          569          142            1
         565          927           89          243          143            1
         784          944          403          511          144            1
         216          373           43          454          145            1
         258          694          203          957          146            1
         237          351          606          581          147            1
         123          883           21          545          148            1
         918          728          539          325          149            1
         789          959          708          341          150            1
         398          722          356          731          151            1
         719           89          939          297          152            1
         959          115          905           17          153            1
         778          177          432          771          154            1
         969          750          253          861          155            1
         661          167          346          374          156            1
         206          700          507          621          157            1
         237          120          369          246          158            1
         463          105          326          403          159            1
         521          445          172          746          160            1
         481          618          645          130          161            1
         538          834          762          467          162            1
         454          598          653          585          163            1
         220          516          645          410          164            1
         653          744          613          515          165            1
         368          707          567          906          166            1
         206          518          396          847          167            1
         401          800          728           91          168            1
         821          986          138           43          169            1
         719          775          944          837          170            1
         864          916          463          568          171            1
         421          707          683          357          172            1
         919          509          471          239          173            1
         975          295           76          144          174            1
         164          600          178          685          175            1
         792          245          735          953          176            1
         524          303           95          162          177            1
         893          248          564          298          178            1
         136          334          242          513          179            1
         195            9          991           39          180            1
         758          728           80          979          181            1
         642          585          684          760          182            1
         550          987          460           54          183            1
         671          217           14          354          184            1
          21          599          952          718          185            1
         193          151          769          738          186            1
         172          749          660          136          187            1
          36          872          710          842          188            1
         751          108          878          328          189            1
         983          347          408          165          190            1
         497          399          234          296          191            1
         180          641          884          547          192            1
         221          489          251          281          193            1
         834          569          448          977          194            1
         501          643          236          622          195            1
         300           73          481          176          196            1
         587           99          966          508          197            1
         276          446          767          636          198            1
         565          114          385          303          199            1
         572          915          198          470          200            1
         143          642          683          753          201            1
         762          621           40          822          202            1
         819          744          722          266          203            1
         660          327          229          763          204            1
         895          506          950          231          205            1
         423          391           36           90          206            1
         823          948          610          765          207            1
         121          132          629          420          208            1
         667          297          694          940          209            1
         915          685          646          622          210            1
         265           86          106          191          211            1
         277          731          796          473          212            1
         958          685          870          303          213            1
         274          644          549          217          214            1
         289           86          133          903          215            1
         456          134          558           99          216            1
         540          304          114          825          217            1
         495           38          465          548          218            1
         126          324          326          412          219            1
         482          840          485          710          220            1
         561          751          517          887          221            1
         953          536          785          174          222            1
         584          319          377          952          223            1
         921          240          610          147          224            1
         857          928          553          322          225            1
         962          602          324          505          226            1
         923          548          866          412          227            1
          64          467          514          217          228            1
         769          886          539          247          229            1
          71          595          741          847          230            1
         479          679          221          629          231            1
         199          483           44          643          232            1
         202          303          161          795          233            1
         638          402          244          275          234            1
         888          625          646          661          235            1
         368           61          656          534          236            1
         230          978          740          770          237            1
         115          626          750          398          238            1
         661          293          991          507          239            1
         580          210          998          755          240            1
         925          199          916          637          241            1
         623          750          489          560          242            1
         370          113          951          104          243            1
         237          440          140          592          244            1
         410          211          689          623          245            1
         183          220          683          334          246            1
         322          774          430          657          247            1
         681          263          762          356          248            1
         398          708          498          731          249            1
          27          510          713           29          250            1
         446          132          588          311          251            1
         456          577          989          237          252            1
         159          789           82          877          253            1
          70          435          564          167          254            1
         269          580          464          821          255            1
         765          501          957          796          256            1
         370          124          383          244          257            1
         232          444          932          735          258            1
          73          650           61          964          259            1
         253          556          277          162          260            1
         104          501          930          637          261            1
         445           75          491          481          262            1
         757          520          152          889          263            1
         662          278          151          959          264            1
         547          594          496          363          265            1
         794          936           17           70          266            1
         351          395          842          236          267            1
         437          528           28           20          268            1
         917          898          168          243          269            1
         260           86          920          815          270            1
         810          752          219          473          271            1
          11          584          664          843          272            1
         495          300          384          403          273            1
         489          982          688          620          274            1
         830          181           65          959          275            1
         673          595          767           16          276            1
         166          786          328          632          277            1
         297            4          331          953          278            1
         397          436          225          765          279            1
          50          380          945          860          280            1
         347          151          616          532          281            1
         953          897          962          169          282            1
          72          321          759          620          283            1
         282          557           65          346          284            1
         236          259          532          550          285            1
         163          738           62          254          286            1
         905          473          569          221          287            1
         742          266          585          341          288            1
         599          530           87          930          289            1
         114          403          686          935          290            1
          85          710          261          757          291            1
         419          875          597          829          292            1
         560          725          432          179          293            1
         672          958          151          252          294            1
         512          398          426          120          295            1
         534          120          277          508          296            1
         203          541          658          308          297            1
         233          878          914          521          298            1
         732          831          401          381          299            1
         589          948          110          301          300            1
         729          501          132           22          301            1
         367           10          993          780          302            1
         366          828          781          561          303            1
         869          152           51          376          304            1
         136          851          420          891          305            1
         712          667          548          182          306            1
         713          365          267          976          307            1
         533          716          603          843          308            1
          91          593          106          531          309            1
         521          916          550          844          310            1
         535           80           38          630          311            1
         486          234          207          696          312            1
         292          238          245          688          313            1
         327           69          695          911          314            1
         356          135          597          128          315            1
         164          665          313          358          316            1
         799          177          278          690          317            1
         359          170          776          203          318            1
         740          289          837          187          319            1
         723          737          722          362          320            1
         617          486          887          878          321            1
         533           66          993          882          322            1
         733          488          648          931          323            1
         462           86          924          415          324            1
         682          354          180          711          325            1
         613          710          874          757          326            1
         912          583          382           83          327            1
         190          756          860          209          328            1
         871          136          403           21          329            1
         728          330          992          274          330            1
         331          216          789          564          331            1
         155          199          301          692          332            1
         487          643          606          481          333            1
         482          792          351          562          334            1
         320          585           85          876          335            1
         524          975           87          291          336            1
         596          845          272          603          337            1
         900          754           14          936          338            1
         435          899          154          152          339            1
         252          139          400          326          340            1
         331          855          367          999          341            1
         166          786          864          384          342            1
         378          851          197          959          343            1
         415          403          799          805          344            1
         312           32           50          361          345            1
         770          239           96          808          346            1
         905          921          540           38          347            1
         927          229          903          436          348            1
         520          935          639          678          349            1
         613          109          622          299          350            1
          13          760          192          523          351            1
         903          504          896          826          352            1
         831          305          145          321          353            1
         636          799          487          824          354            1
         751          940          978          508          355            1
         108          486          576          630          356            1
         224          633          142          678          357            1
          13          609           74          960          358            1
         335           86          750          810          359            1
         658          208          208          934          360            1
         535          828          944           75          361            1
         457          495           89          628          362            1
         876          604          701          967          363            1
         192          776          371          687          364            1
         286          985          410          671          365            1
         182          121          599          795          366            1
         369          608          857          801          367            1
         952           46          440          542          368            1
         812           92          955          818          369            1
         338          443          853          859          370            1
         403          284          978          235          371            1
         112          724          177          691          372            1
         642          581          914          133          373            1
         863          163          547          926          374            1
         893          677          414          544          375            1
         980           98          517          876          376            1
         208          812          213          373          377            1
         104           84           44          946          378            1
         237          898          591          481          379            1
         258          328          893          908          380            1
         860          928          755          118          381            1
         347          484          550          140          382            1
         379           11           11          509          383            1
         173          511          114          263          384            1
         358          640          303          737          385            1
         368          122          671          758          386            1
         726          578          473          602          387            1
         662          440          464          275          388            1
         611          556          923          424          389            1
         126          886          269          751          390            1
          79          556          643           43          391            1
         324          160          171          932          392            1
         364          730          998           24          393            1
         848          823           48          542          394            1
         478          206          112          638          395            1
         650          938          128          207          396            1
         310          110          706           94          397            1
         851          480           59          393          398            1
         427          692          602          941          399            1
         648           49          327          871          400            1
         805          255          340          849          401            1
         618          611          864          441          402            1
         472          458          458          392          403            1
         450          370          680          377          404            1
         535          987          748          367          405            1
         386          385          765          631          406            1
         418           93           66          931          407            1
         731          991          563          461          408            1
         357          726           55          211          409            1
         990          790          783          996          410            1
         132          898          459          982          411            1
         205          890          163          236          412            1
         359          340          503          169          413            1
         632          301          598          506          414            1
         230          987          460          755          415            1
         606          654          530          848          416            1
          71          712          159          203          417            1
         582          593           66          609          418            1
         960          181          370          102          419            1
         903          728           59          879          420            1
          33          601          655          783          421            1
         404          879          598          484          422            1
         581          923          606          458          423            1
         732            6          783          200          424            1
          77          611           17          970          425            1
         866          955          368          115          426            1
         486          647          634          755          427            1
          11          346           98          849          428            1
         274          105          958          983          429            1
         475          392          518          195          430            1
         823          137          673          632          431            1
         756          678            1          859          432            1
         751          571          591          131          433            1
         608          848          680          167          434            1
         157          958          680          215          435            1
         484          221          363          154          436            1
         328          713          253          911          437            1
         917          657          103          440          438            1
         303          665          749          239          439            1
         651          292          155          406          440            1
         296          467          863          608          441            1
         451          246          255          245          442            1
         207          207          174          967          443            1
         179          304          186          902          444            1
         315          551          836          795          445            1
         351          873          682          376          446            1
         488          673          876           58          447            1
          64           93          428           36          448            1
         803          678           35           69          449            1
         822          166          664           70          450            1
         845          468          302          967          451            1
         831          987          601          881          452            1
         515          411          528          739          453            1
         345          917          646          270          454            1
         458          923          216          669          455            1
         935          998          518            8          456            1
         508          402          248          696          457            1
         795          601           76          714          458            1
          42          435          437          683          459            1
         891          764          477          565          460            1
         315          288          236          721          461            1
         899          230          107          754          462            1
         152          134           30          790          463            1
         108          878          143          569          464            1
         899           52          376          433          465            1
         203          836          597           49          466            1
         811          915          945          646          467            1
         535          255           96          547          468            1
         515          249          621          519          469            1
         812          502          265          691          470            1
         720          885          740           25          471            1
         266          628            8          937          472            1
         817          113          163          536          473            1
         782          415          909          511          474            1
         277          254          400          392          475            1
         502          237          526          194          476            1
         372          198          330          226          477            1
         106           37          660          985          478            1
         224          247          463          741          479            1
          79          425          491          453          480            1
         920          967          990          392          481            1
         604          793           16          355          482            1
         360          185          483          182          483            1
         141          346          654          852          484            1
         226          354           69          137          485            1
         149           78          444          401          486            1
         255          361          844           35          487            1
         819          572          787          771          488            1
         675          699          631          251          489            1
         417          124          941          310          490            1
         818            1          378          924          491            1
         307          589          861          664          492            1
         724          578          293          671          493            1
         128           52          214          978          494            1
         721          140          184          164          495            1
         432           35          286          951          496            1
         739          232          777          935          497            1
         419          760           45          717          498            1
         779          218          849          220          499            1
         815          306          195          150          500            1
         805          796          529          194            1            2
         604          885          117           63            2            2
         171          744          367          849            3            2
         608          388          466           53            4            2
         693          216          164          245            5            2
          73          216          229          182            6            2
         797          547          288          217            7            2
         469          617          230          108            8            2
         392          707          239          443            9            2
         692          882          332          349           10            2
         988           67          307          471           11            2
         125          699          950          580           12            2
         346          919          783          199           13            2
         220          530          506          324           14            2
         547          205          343          182           15            2
         277          357          450           36           16            2
         789          957          204           26           17            2
         564          761          604          787           18            2
         759          475          522          512           19            2
         295          458           85           13           20            2
         979          355          885          771           21            2
         445          909          394          302           22            2
         374          467          769           35           23            2
        1000          413          750          649           24            2
         953          868          830          219           25            2
         491          811          378          481           26            2
         894          475          623          355           27            2
         641          368           94          774           28            2
         802          930          674          831           29            2
         255          904          438          853           30            2
         589          628          591          561           31            2
         580           84          758          801           32            2
         185          164          190          702           33            2
          68          940          890           24           34            2
         252          889          731          954           35            2
         112          833          205          403           36            2
         928          499          174          884           37            2
         634          241          888          490           38            2
         442          921          934          287           39            2
         846          680          980          895           40            2
         725           97            9          852           41            2
         819          862          642          304           42            2
         391          636          799           13           43            2
         716           39          647          478           44            2
         361          892           76          979           45            2
         360          501          548           46           46            2
         782          514          968          395           47            2
         708          708          257          556           48            2
         658          983          237          517           49            2
         727          950          462           33           50            2
         321           92          827          323           51            2
         472          194          187          240           52            2
         523           24          150          188           53            2
         140          372          694          298           54            2
         352          231          691          521           55            2
         741          119          435          402           56            2
         192           47          496          296           57            2
         891          664          266          282           58            2
         573          479          458          230           59            2
         426          354          976          836           60            2
         616           87          677          930           61            2
         670          707          691          868           62            2
         179          847          112          540           63            2
         452          711          987          491           64            2
         459          437          133          153           65            2
          91          580          163          849           66            2
         952          813          649          676           67            2
          82          379          991          419           68            2
         310           19          940          793           69            2
         279          486          113          578           70            2
         806          936          346          428           71            2
         650          203          416          766           72            2
         342          613          116          529           73            2
         972          902          756          417           74            2
         217          310          408          492           75            2
         352          752          755           36           76            2
         426          818          719          170           77            2
         757          440          478          689           78            2
         604           27          799          590           79            2
         649          863          929          837           80            2
         929          538          214          255           81            2
          16          766          757          730           82            2
         281          501          681          120           83            2
         278          756           96          974           84            2
         930          608          913          504           85            2
          78          501          376          479           86            2
          50          331          826          579           87            2
          76          643           73          167           88            2
         839          758          503          463           89            2
         846          502          310          967           90            2
         348          167          921            5           91            2
         756          795          400          880           92            2
         252          427          285          629           93            2
         950           82          765           36           94            2
         592          101          192          649           95            2
         404           40          943          367           96            2
         103          315          379          513           97            2
          57          120          882          372           98            2
         450          970          574          701           99            2
         123          358          880          213          100            2
         187          852          863          268          101            2
         208          812          209          715          102            2
         677           88          431          857          103            2
         784          235          795          476          104            2
         655          291          826           99          105            2
         953          241          446          563          106            2
         992          801          228          311          107            2
         698          743          714          841          108            2
         544          254          987          638          109            2
         484          901          282          394          110            2
         745          768          152          964          111            2
         870          384           61          176          112            2
          88          651          741          598          113            2
         599          859          539          925          114            2
         970          209          164           31          115            2
         570          394          243          666          116            2
         862          419          575          215          117            2
         623          558          714          895          118            2
         994          287           68          226          119            2
         366          971          424          414          120            2
         663          258          490          798          121            2
         493          477          227          814          122            2
         248          636          640          211          123            2
         940          560          444          206          124            2
          82          895          532          378          125            2
         873          770          288          428          126            2
         795           67          740          176          127            2
         649           37          603          880          128            2
           3          221          801          903          129            2
         159          359          286          767          130            2
          68          410          284          189          131            2
         580          630          433          192          132            2
         573          669          176          833          133            2
         297          999          211          376          134            2
         134          302          865           64          135            2
          31          550          182          705          136            2
          16          390          526          141          137            2
         740          758          917           83          138            2
         169          766          846          859          139            2
          42          148           68          786          140            2
         353          110          715           51          141            2
          70          790          216          569          142            2
         927          565           89          243          143            2
         944          784          403          511          144            2
         373          216           43          454          145            2
         694          258          203          957          146            2
         351          237          606          581          147            2
         883          123           21          545          148            2
         728          918          539          325          149            2
         959          789          708          341          150            2
         722          398          356          731          151            2
          89          719          939          297          152            2
         115          959          905           17          153            2
         177          778          432          771          154            2
         750          969          253          861          155            2
         167          661          346          374          156            2
         700          206          507          621          157            2
         120          237          369          246          158            2
         105          463          326          403          159            2
         445          521          172          746          160            2
         618          481          645          130          161            2
         834          538          762          467          162            2
         598          454          653          585          163            2
         516          220          645          410          164            2
         744          653          613          515          165            2
         707          368          567          906          166            2
         518          206          396          847          167            2
         800          401          728           91          168            2
         986          821          138           43          169            2
         775          719          944          837          170            2
         916          864          463          568          171            2
         707          421          683          357          172            2
         509          919          471          239          173            2
         295          975           76          144          174            2
         600          164          178          685          175            2
         245          792          735          953          176            2
         303          524           95          162          177            2
         248          893          564          298          178            2
         334          136          242          513          179            2
           9          195          991           39          180            2
         728          758           80          979          181            2
         585          642          684          760          182            2
         987          550          460           54          183            2
         217          671           14          354          184            2
         599           21          952          718          185            2
         151          193          769          738          186            2
         749          172          660          136          187            2
         872           36          710          842          188            2
         108          751          878          328          189            2
         347          983          408          165          190            2
         399          497          234          296          191            2
         641          180          884          547          192            2
         489          221          251          281          193            2
         569          834          448          977          194            2
         643          501          236          622          195            2
          73          300          481          176          196            2
          99          587          966          508          197            2
         446          276          767          636          198            2
         114          565          385          303          199            2
         915          572          198          470          200            2
         642          143          683          753          201            2
         621          762           40          822          202            2
         744          819          722          266          203            2
         327          660          229          763          204            2
         506          895          950          231          205            2
         391          423           36           90          206            2
         948          823          610          765          207            2
         132          121          629          420          208            2
         297          667          694          940          209            2
         685          915          646          622          210            2
          86          265          106          191          211            2
         731          277          796          473          212            2
         685          958          870          303          213            2
         644          274          549          217          214            2
          86          289          133          903          215            2
         134          456          558           99          216            2
         304          540          114          825          217            2
          38          495          465          548          218            2
         324          126          326          412          219            2
         840          482          485          710          220            2
         751          561          517          887          221            2
         536          953          785          174          222            2
         319          584          377          952          223            2
         240          921          610          147          224            2
         928          857          553          322          225            2
         602          962          324          505          226            2
         548          923          866          412          227            2
         467           64          514          217          228            2
         886          769          539          247          229            2
         595           71          741          847          230            2
         679          479          221          629          231            2
         483          199           44          643          232            2
         303          202          161          795          233            2
         402          638          244          275          234            2
         625          888          646          661          235            2
          61          368          656          534          236            2
         978          230          740          770          237            2
         626          115          750          398          238            2
         293          661          991          507          239            2
         210          580          998          755          240            2
         199          925          916          637          241            2
         750          623          489          560          242            2
         113          370          951          104          243            2
         440          237          140          592          244            2
         211          410          689          623          245            2
         220          183          683          334          246            2
         774          322          430          657          247            2
         263          681          762          356          248            2
         708          398          498          731          249            2
         510           27          713           29          250            2
         132          446          588          311          251            2
         577          456          989          237          252            2
         789          159           82          877          253            2
         435           70          564          167          254            2
         580          269          464          821          255            2
         501          765          957          796          256            2
         124          370          383          244          257            2
         444          232          932          735          258            2
         650           73           61          964          259            2
         556          253          277          162          260            2
         501          104          930          637          261            2
          75          445          491          481          262            2
         520          757          152          889          263            2
         278          662          151          959          264            2
         594          547          496          363          265            2
         936          794           17           70          266            2
         395          351          842          236          267            2
         528          437           28           20          268            2
         898          917          168          243          269            2
          86          260          920          815          270            2
         752          810          219          473          271            2
         584           11          664          843          272            2
         300          495          384          403          273            2
         982          489          688          620          274            2
         181          830           65          959          275            2
         595          673          767           16          276            2
         786          166          328          632          277            2
           4          297          331          953          278            2
         436          397          225          765          279            2
         380           50          945          860          280            2
         151          347          616          532          281            2
         897          953          962          169          282            2
         321           72          759          620          283            2
         557          282           65          346          284            2
         259          236          532          550          285            2
         738          163           62          254          286            2
         473          905          569          221          287            2
         266          742          585          341          288            2
         530          599           87          930          289            2
         403          114          686          935          290            2
         710           85          261          757          291            2
         875          419          597          829          292            2
         725          560          432          179          293            2
         958          672          151          252          294            2
         398          512          426          120          295            2
         120          534          277          508          296            2
         541          203          658          308          297            2
         878          233          914          521          298            2
         831          732          401          381          299            2
         948          589          110          301          300            2
         501          729          132           22          301            2
          10          367          993          780          302            2
         828          366          781          561          303            2
         152          869           51          376          304            2
         851          136          420          891          305            2
         667          712          548          182          306            2
         365          713          267          976          307            2
         716          533          603          843          308            2
         593           91          106          531          309            2
         916          521          550          844          310            2
          80          535           38          630          311            2
         234          486          207          696          312            2
         238          292          245          688          313            2
          69          327          695          911          314            2
         135          356          597          128          315            2
         665          164          313          358          316            2
         177          799          278          690          317            2
         170          359          776          203          318            2
         289          740          837          187          319            2
         737          723          722          362          320            2
         486          617          887          878          321            2
          66          533          993          882          322            2
         488          733          648          931          323            2
          86          462          924          415          324            2
         354          682          180          711          325            2
         710          613          874          757          326            2
         583          912          382           83          327            2
         756          190          860          209          328            2
         136          871          403           21          329            2
         330          728          992          274          330            2
         216          331          789          564          331            2
         199          155          301          692          332            2
         643          487          606          481          333            2
         792          482          351          562          334            2
         585          320           85          876          335            2
         975          524           87          291          336            2
         845          596          272          603          337            2
         754          900           14          936          338            2
         899          435          154          152          339            2
         139          252          400          326          340            2
         855          331          367          999          341            2
         786          166          864          384          342            2
         851          378          197          959          343            2
         403          415          799          805          344            2
          32          312           50          361          345            2
         239          770           96          808          346            2
         921          905          540           38          347            2
         229          927          903          436          348            2
         935          520          639          678          349            2
         109          613          622          299          350            2
         760           13          192          523          351            2
         504          903          896          826          352            2
         305          831          145          321          353            2
         799          636          487          824          354            2
         940          751          978          508          355            2
         486          108          576          630          356            2
         633          224          142          678          357            2
         609           13           74          960          358            2
          86          335          750          810          359            2
         208          658          208          934          360            2
         828          535          944           75          361            2
         495          457           89          628          362            2
         604          876          701          967          363            2
         776          192          371          687          364            2
         985          286          410          671          365            2
         121          182          599          795          366            2
         608          369          857          801          367            2
          46          952          440          542          368            2
          92          812          955          818          369            2
         443          338          853          859          370            2
         284          403          978          235          371            2
         724          112          177          691          372            2
         581          642          914          133          373            2
         163          863          547          926          374            2
         677          893          414          544          375            2
          98          980          517          876          376            2
         812          208          213          373          377            2
          84          104           44          946          378            2
         898          237          591          481          379            2
         328          258          893          908          380            2
         928          860          755          118          381            2
         484          347          550          140          382            2
          11          379           11          509          383            2
         511          173          114          263          384            2
         640          358          303          737          385            2
         122          368          671          758          386            2
         578          726          473          602          387            2
         440          662          464          275          388            2
         556          611          923          424          389            2
         886          126          269          751          390            2
         556           79          643           43          391            2
         160          324          171          932          392            2
         730          364          998           24          393            2
         823          848           48          542          394            2
         206          478          112          638          395            2
         938          650          128          207          396            2
         110          310          706           94          397            2
         480          851           59          393          398            2
         692          427          602          941          399            2
          49          648          327          871          400            2
         255          805          340          849          401            2
         611          618          864          441          402            2
         458          472          458          392          403            2
         370          450          680          377          404            2
         987          535          748          367          405            2
         385          386          765          631          406            2
          93          418           66          931          407            2
         991          731          563          461          408            2
         726          357           55          211          409            2
         790          990          783          996          410            2
         898          132          459          982          411            2
         890          205          163          236          412            2
         340          359          503          169          413            2
         301          632          598          506          414            2
         987          230          460          755          415            2
         654          606          530          848          416            2
         712           71          159          203          417            2
         593          582           66          609          418            2
         181          960          370          102          419            2
         728          903           59          879          420            2
         601           33          655          783          421            2
         879          404          598          484          422            2
         923          581          606          458          423            2
           6          732          783          200          424            2
         611           77           17          970          425            2
         955          866          368          115          426            2
         647          486          634          755          427            2
         346           11           98          849          428            2
         105          274          958          983          429            2
         392          475          518          195          430            2
         137          823          673          632          431            2
         678          756            1          859          432            2
         571          751          591          131          433            2
         848          608          680          167          434            2
         958          157          680          215          435            2
         221          484          363          154          436            2
         713          328          253          911          437            2
         657          917          103          440          438            2
         665          303          749          239          439            2
         292          651          155          406          440            2
         467          296          863          608          441            2
         246          451          255          245          442            2
         207          207          174          967          443            2
         304          179          186          902          444            2
         551          315          836          795          445            2
         873          351          682          376          446            2
         673          488          876           58          447            2
          93           64          428           36          448            2
         678          803           35           69          449            2
         166          822          664           70          450            2
         468          845          302          967          451            2
         987          831          601          881          452            2
         411          515          528          739          453            2
         917          345          646          270          454            2
         923          458          216          669          455            2
         998          935          518            8          456            2
         402          508          248          696          457            2
         601          795           76          714          458            2
         435           42          437          683          459            2
         764          891          477          565          460            2
         288          315          236          721          461            2
         230          899          107          754          462            2
         134          152           30          790          463            2
         878          108          143          569          464            2
          52          899          376          433          465            2
         836          203          597           49          466            2
         915          811          945          646          467            2
         255          535           96          547          468            2
         249          515          621          519          469            2
         502          812          265          691          470            2
         885          720          740           25          471            2
         628          266            8          937          472            2
         113          817          163          536          473            2
         415          782          909          511          474            2
         254          277          400          392          475            2
         237          502          526          194          476            2
         198          372          330          226          477            2
          37          106          660          985          478            2
         247          224          463          741          479            2
         425           79          491          453          480            2
         967          920          990          392          481            2
         793          604           16          355          482            2
         185          360          483          182          483            2
         346          141          654          852          484            2
         354          226           69          137          485            2
          78          149          444          401          486            2
         361          255          844           35          487            2
         572          819          787          771          488            2
         699          675          631          251          489            2
         124          417          941          310          490            2
           1          818          378          924          491            2
         589          307          861          664          492            2
         578          724          293          671          493            2
          52          128          214          978          494            2
         140          721          184          164          495            2
          35          432          286          951          496            2
         232          739          777          935          497            2
         760          419           45          717          498            2
         218          779          849          220          499            2
         306          815          195          150          500            2
