     Largura       Altura     Profund.        Valor       Numero      Rotacao
           3            7            4           26            5            2
           3            5            2           18            6            2
           3            5            4           23            7            2
           3            5            4           20            8            2
           3            7            2           23            9            2
           3            7            4           26           10            2
           3            5            2           17           11            2
           3           13            2           32           12            2
           3            5            2           18           13            2
           3            5            4           20           14            2
           3            7            2           23           15            2
           3            7            4           24           16            2
           3            5            4           22           17            2
           3            7            4           27           18            2
           4            5            2           22           19            2
           4            7            4           36           20            2
           4           13            4           50           21            2
           4            5            4           27           22            2
           4           13            2           47           23            2
           4            7            4           34           24            2
           4           13            4           47           25            2
           4           13            4           50           26            2
           4           13            2           47           27            2
           4           13            4           47           28            2
           4            5            2           22           29            2
           4            7            2           27           30            2
           4            7            4           32           31            2
           4            5            2           25           32            2
           4            7            4           32           33            2
           5            5            2           28           34            2
           5           13            2           56           35            2
           5            5            4           36           36            2
           5            7            2           38           37            2
           5            7            2           38           38            2
           5           13            2           59           39            2
           5            7            2           34           40            2
           5           13            2           59           41            2
           5            7            2           34           42            2
           5            7            2           38           43            2
           5           13            2           53           44            2
           5            5            4           38           45            2
           5           13            2           59           46            2
           5           13            4           59           47            2
           6            7            2           41           48            2
           6            7            2           46           49            2
           6            7            2           41           50            2
           6            7            2           44           51            2
           6            5            4           41           52            2
           6            7            4           54           53            2
           6           13            4           76           54            2
           6           13            2           71           55            2
           6            5            2           36           56            2
           6            5            2           37           57            2
           6            7            4           54           58            2
           6           13            2           68           59            2
           6            5            2           34           60            2
           6            7            4           49           61            2
           6           13            2           64           62            2
           6            5            4           41           63            2
           6            5            4           41           64            2
           6           13            4           71           65            2
           6           13            4           79           66            2
           6            7            2           41           67            2
           6           13            4           79           68            2
           7            7            4           60           69            2
           7           13            4           92           70            2
           7            7            2           53           71            2
           7            7            2           53           72            2
           7            5            4           51           73            2
           7            5            4           48           74            2
           7            5            4           48           75            2
           7            5            4           48           76            2
           7            5            4           51           77            2
           7           13            4           89           78            2
           7            7            2           53           79            2
           7            5            4           53           80            2
           7            7            4           60           81            2
           7            7            2           53           82            2
           7            5            4           51           83            2
           7           13            2           79           84            2
           7            5            4           51           85            2
           7            5            4           53           86            2
           7            5            2           42           87            2
           7           13            4           83           88            2
           7           13            4           83           89            2
           7            7            2           48           90            2
           7           13            4           83           91            2
           7            7            4           60           92            2
           7           13            2           74           93            2
           7            7            4           60           94            2
           8            5            4           55           95            2
           8            5            2           48           96            2
           8            5            2           50           97            2
           8           13            4           95           98            2
           8           13            2           95           99            2
           8            5            4           61          100            2
           8            7            4           69          101            2
           8           13            2           91          102            2
           8            7            2           58          103            2
           8           13            2           95          104            2
           8            5            2           50          105            2
           8            5            2           45          106            2
           8            7            4           65          107            2
           8            5            2           45          108            2
           8           13            4          101          109            2
           8            5            2           45          110            2
           8            7            4           72          111            2
           9            7            2           62          112            2
           9            5            4           62          113            2
           9            5            2           51          114            2
           9           13            4          107          115            2
           9            7            4           73          116            2
           9            7            4           78          117            2
           9            5            4           69          118            2
           9            7            4           81          119            2
           9            7            4           78          120            2
           9            5            4           69          121            2
           9            7            4           78          122            2
           9            7            2           62          123            2
           9            5            4           66          124            2
           9            5            2           56          125            2
          10            5            2           60          126            2
          10           13            2          107          127            2
          10            7            4           81          128            2
          10           13            4          127          129            2
          10            7            4           90          130            2
          10            7            2           73          131            2
          10           13            2          113          132            2
          10            7            2           73          133            2
          10            5            2           56          134            2
          10           13            4          127          135            2
          10            5            4           76          136            2
          10           13            2          107          137            2
          10            7            2           73          138            2
          10            7            2           69          139            2
          10            7            2           76          140            2
          11            5            4           84          141            2
          11           13            4          146          142            2
          11            5            2           66          143            2
          11            7            4           90          144            2
          11            5            4           76          145            2
          11            5            2           66          146            2
          11           13            2          125          147            2
          11            5            2           69          148            2
          11            7            4           99          149            2
          11            7            4           90          150            2
          11            7            4           90          151            2
          12            7            2           88          152            2
          12           13            4          143          153            2
          12            5            4           92          154            2
          12           13            4          159          155            2
          12            5            4           83          156            2
          12            5            2           68          157            2
          12           13            4          159          158            2
          12            7            2           83          159            2
          12            5            4           92          160            2
          12           13            4          152          161            2
          12            5            4           92          162            2
          12            7            4           98          163            2
          12           13            2          142          164            2
          12           13            4          159          165            2
          13            7            4          106          166            2
          13           13            4          165          167            2
          13            5            2           78          168            2
          13           13            4          155          169            2
          13            5            4           99          170            2
          13            7            2           90          171            2
          13            7            4          118          172            2
          13            7            2           90          173            2
          13            5            2           73          174            2
          13            5            2           73          175            2
          13           13            2          154          176            2
          13            5            4           95          177            2
          13           13            4          155          178            2
          13            5            2           78          179            2
          14           13            2          166          180            2
          14            7            4          121          181            2
          14           13            2          166          182            2
          14            7            2          107          183            2
          14           13            4          178          184            2
          14            7            2           97          185            2
          14           13            2          166          186            2
          14            7            4          121          187            2
          14           13            4          185          188            2
          15           13            4          199          189            2
          15            7            2          115          190            2
          15            7            2          115          191            2
          15            5            2           90          192            2
          15            7            2          110          193            2
          15           13            2          178          194            2
          15            7            2          110          195            2
          15           13            2          178          196            2
          15            7            4          122          197            2
          15            5            2           94          198            2
          15            7            2          103          199            2
          15            5            4          110          200            2
