     Largura       Altura     Profund.        Valor       Numero      Rotacao
          65          887          960          884          426            2
         636          379          990          378          427            2
         535          297          453          716          428            2
          22          191          124          845          429            2
         208          232          450          909          430            2
         668          846           94          993          431            2
         198          412          117          179          432            2
         250          516          786          508          433            2
         145          798          287           68          434            2
         956          886          888          193          435            2
          50          553          669          939          436            2
         852          361          492          789          437            2
         634          241          203          714          438            2
         971          812          752           80          439            2
         580          474          573          114          440            2
         607          230          377          701          441            2
         107          141          912          549          442            2
         584          504          337          583          443            2
         354          827          892          469          444            2
         810           94          506          476          445            2
         889          456           81          381          446            2
         578          898          582          845          447            2
         204          201          548          133          448            2
         227           76          313          792          449            2
         384           40          147          300          450            2
         382          745          857           75          451            2
         660          559          826          972          452            2
          14          285          414          214          453            2
         640          378          277          326          454            2
         883          370          262          131          455            2
         254          147          556          634          456            2
         804           27          485          322          457            2
         135           95          688          756          458            2
         920          559          164          535          459            2
         975          800          705          320          460            2
         689          738          915          365          461            2
         478          903          872          853          462            2
         218          475          516           72          463            2
         820          191          591          324          464            2
         873          502          460          340          465            2
         740          712          627          365          466            2
         396          711           70          996          467            2
         814          316          951          326          468            2
         373          847          425          850          469            2
         912          276          431          859          470            2
          19            1          607          510          471            2
         863          584          642          676          472            2
