     Largura       Altura     Profund.        Valor       Numero      Rotacao
         462           11          129          686           83            1
         554          218          708           29           84            1
         430          488          911           12           85            1
         981          586          340          568           86            1
         849          568          877          628           87            1
         270          936          791           39           88            1
         233          860          853          335           89            1
         172          518          895          224           90            1
         387           25            5           99           91            1
         778          668          758          583           92            1
         401          257          880          859           93            1
         883          113          801          825           94            1
         946          134          481          164           95            1
         500           57          236          676           96            1
         506          326          998          659           97            1
         206          690          333           28           98            1
         390            1          573           57           99            1
         788          655           39          936          100            1
          81          964          857          206          101            1
         227          727          762          308          102            1
         980          656          847          724          103            1
         988          867          229            1          104            1
         100          336          438          759          105            1
         225          123          688          496          106            1
         273          120          972          586          107            1
        1000          242          697          599          108            1
         447           63           91          698          109            1
          54          750           14          264          110            1
         220          487          996          942          111            1
          36           95          107          976          112            1
         529          387          716          243          113            1
          87          512          653          139          114            1
         412          350          949          326          115            1
         726            2          227          705          116            1
         133          698          473          896          117            1
         532          937          112          946          118            1
         805          812          173          714          119            1
         429          679          874          857          120            1
         478          610          394          831          121            1
          14          129          120          493          122            1
         880          191          423          604          123            1
         460           13          808           37          124            1
         811          726          594          346          125            1
         961          126          147          984          126            1
         215          673          188          854          127            1
         971          502          371           21          128            1
         275          737          213          786          129            1
          82          413          447          320          130            1
          50           12          259          818          131            1
         426          627          417          468          132            1
         199          851          706          984          133            1
          27          295          681          345          134            1
         170          551          923          977          135            1
         533          665          576          234          136            1
         885          789          767          196          137            1
         956          126          777          130          138            1
         794           38          709           42          139            1
         652          632          101          995          140            1
         429          101          170          179          141            1
         436          824          579          264          142            1
         687          114          956          601          143            1
         715          381          493          392          144            1
         687          348          358          617          145            1
         865          434          878           79          146            1
         856          212          731          244          147            1
         177          420           25          928          148            1
         669          613          605          690          149            1
         446          983          552          318          150            1
         948          287          102          210          151            1
         400           25          545          815          152            1
         557          622          122          914          153            1
          86          677          902          914          154            1
         947          957          659          262          155            1
         875          995           61          405          156            1
         195          213          946           80          157            1
         865          901          342          138          158            1
          10          924          568           42          159            1
         780          817          160          981          160            1
         453          235          788           16          161            1
          83          727          469          367          162            1
          92          880          713          512          163            1
         961          432          108          909          164            1
         976          855          760          453          165            1
         476          162          237          788          166            1
         837           79          120          419          167            1
         962          111          582          350          168            1
         867           89          411          223          169            1
         648          100          136          543          170            1
         296          861          536          791          171            1
         751           65          109          274          172            1
         779          448          809          373          173            1
         784          438           41          399          174            1
         669          411          984          506          175            1
         494          506          832          126          176            1
          14          106          378          499          177            1
         494          202          842          919          178            1
         842          112           57           24          179            1
          50          618          247          549          180            1
         895          946          921          807          181            1
         958           49          688          873          182            1
         556          797          382          425          183            1
         603          898          859          808          184            1
         582          776           96          425          185            1
         142          642          544          290          186            1
         854          370          908          712          187            1
         361          450          363          517          188            1
         336          786          458          617          189            1
         388          545          864          670          190            1
         974          104           23           83          191            1
         776          101          147           78          192            1
         259          585          150          358          193            1
         444          894          323          680          194            1
         511          851            3           87          195            1
         319          933          262          575          196            1
         306          463          202          897          197            1
         720          360          100          189          198            1
         792           39          923          487          199            1
         503          778          483          538          200            1
         913          967          585          943          201            1
         287          891          359          393          202            1
         489          728          150          857          203            1
         105          520          354          127          204            1
          98          731          510          853          205            1
         124          665          284          940          206            1
          97          511           62          439          207            1
         687          118          188           14          208            1
         285          179          110          486          209            1
         939          706          118          628          210            1
         520          379            7          130          211            1
          47          964          761          175          212            1
         739          988          466          533          213            1
          81          298          536          931          214            1
         410          196          794          316          215            1
         206          494           16          162          216            1
         662          898          380          659          217            1
         330          440          449          834          218            1
         760          902          724          344          219            1
         957           69           66          714          220            1
          53          227          695          393          221            1
         491          445          847          123          222            1
          94          864          260          357          223            1
         733          663          671          960          224            1
         833          591          775          272          225            1
         551          393          966           23          226            1
         753          658          496          241          227            1
         368          940          746          589          228            1
         895          756          384          417          229            1
         144           47          291          679          230            1
         207          882          572          177          231            1
         727          957          244           66          232            1
         465          963          292          328          233            1
         683          361          464          141          234            1
         904          869          739          462          235            1
          62          647          492          820          236            1
         429          563          948          247          237            1
         554          877          836          733          238            1
         282          965          120          263          239            1
         134          455          668          385          240            1
          57          174           18          118          241            1
          87          665          718          179          242            1
         912          850          356          260          243            1
         372           54          129           93          244            1
         979          329          683          425          245            1
         575          200          933          420          246            1
          49          284          197          478          247            1
         742          829          727          726          248            1
         250          819          319          897          249            1
         928          223           84          118          250            1
         398           59          329          320          251            1
         491          306          289          131          252            1
         163          576          385          260          253            1
         849          877          569          126          254            1
         778          445          719          360          255            1
         669          970          452           88          256            1
         505          582           54           70          257            1
         890          774          186          148          258            1
         339          795          231          825          259            1
         304          115          945          955          260            1
          40          406          192          391          261            1
          64          500          144          516          262            1
         718          977          196          374          263            1
         342          502          792          993          264            1
         491          816           70          355          265            1
         346          714          777          418          266            1
          70          998          247          947          267            1
         374          425          772          682          268            1
         539          400          885          614          269            1
          51          419           49          684          270            1
         902          941          790          873          271            1
         693          505           40          394          272            1
         249          953          992           84          273            1
         853          124          386          879          274            1
         780          840          248          152          275            1
         851           22          363          635          276            1
         534          292          940          702          277            1
         955          260          554          519          278            1
         213          333          798          130          279            1
         862          310          550          340          280            1
         549          641          647          189          281            1
         995          113           53          910          282            1
         163           96          491          450          283            1
         347          580          486          656          284            1
         679          463          284          859          285            1
         137           55          583          678          286            1
         578          891          503          450          287            1
         574          545          794          222          288            1
         615          191          178          724          289            1
         822           16          678          220          290            1
         758          310          372          120          291            1
         996          109          385          937          292            1
          30          742          857          411          293            1
         172          426          465          591          294            1
         546          970          266          967          295            1
         353          168          997          267          296            1
         700          979          195          784          297            1
         106            6          812          448          298            1
         623          217          999          599          299            1
         884          419          673          512          300            1
          14          572          195          869            1            2
         466           48          857          824            2            2
         626          772          838          173            3            2
         282           75          694          272            4            2
         670          155          379          895            5            2
          54          904          633          210            6            2
         733          908          859          374            7            2
         434          619          217          192            8            2
         640          400          408          859            9            2
         143          753          913          950           10            2
         996          479          954          755           11            2
         469          506          144          126           12            2
         605          401            5          677           13            2
         577          737          926          715           14            2
         110           80          260          118           15            2
         167          901          992          668           16            2
         505          701          117          967           17            2
         132          803          904          655           18            2
         519          813           30          368           19            2
         222          852          563          165           20            2
         362          728          313          827           21            2
         704          876          477          639           22            2
          59          960          626          751           23            2
         758           62          740          952           24            2
         344          278          712          853           25            2
         657          616          887          786           26            2
         569          147          824          249           27            2
         300          662          555          649           28            2
         261          230          734          474           29            2
         791          900          224          732           30            2
          61          328          462          450           31            2
         253          486          108          598           32            2
         142          831          536          294           33            2
         773          789          284           98           34            2
         618          321          235          721           35            2
         400          590          244          926           36            2
         694          611          523          923           37            2
         448          956          783          267           38            2
         213          567          764          476           39            2
         665          683          556          345           40            2
         977          678          606          120           41            2
         351          570          480          873           42            2
         100          902           58          790           43            2
         845          561          198          344           44            2
         304          790           45          226           45            2
         423           79          921          476           46            2
         890          534          270          127           47            2
          78          870            7          656           48            2
         238          901          768          310           49            2
         715          841          663          755           50            2
          16          566          517          922           51            2
         136          807          687          639           52            2
         320          720          832          957           53            2
         694          792            5          125           54            2
         686          857          945           47           55            2
         640          513          435          348           56            2
         248          389          381          425           57            2
         331          528          620          117           58            2
          44          426          101          852           59            2
          29          136          553          946           60            2
         618          462          903          215           61            2
         844          678          640          381           62            2
         125          285          215          903           63            2
         310          827          891          488           64            2
         827          955          263          748           65            2
         763          983          749          808           66            2
         850          749          636          596           67            2
         964          917          875          315           68            2
         954          791           95          214           69            2
         849          422          284          507           70            2
          82            2          961          386           71            2
         836          311          279          640           72            2
         149          678          340          529           73            2
         457          809          610          551           74            2
         349          924          797          443           75            2
         264          307          967          531           76            2
           2          691          985          167           77            2
         878          721          337          472           78            2
         267          880          737          972           79            2
         943          405          519          465           80            2
         183          512          566          111           81            2
         275          417          954          773           82            2
          11          462          129          686           83            2
         218          554          708           29           84            2
         488          430          911           12           85            2
         586          981          340          568           86            2
         568          849          877          628           87            2
         936          270          791           39           88            2
         860          233          853          335           89            2
         518          172          895          224           90            2
          25          387            5           99           91            2
         668          778          758          583           92            2
         257          401          880          859           93            2
         113          883          801          825           94            2
         134          946          481          164           95            2
          57          500          236          676           96            2
         326          506          998          659           97            2
         690          206          333           28           98            2
           1          390          573           57           99            2
         655          788           39          936          100            2
         964           81          857          206          101            2
         727          227          762          308          102            2
         656          980          847          724          103            2
         867          988          229            1          104            2
         336          100          438          759          105            2
         123          225          688          496          106            2
         120          273          972          586          107            2
         242         1000          697          599          108            2
          63          447           91          698          109            2
         750           54           14          264          110            2
         487          220          996          942          111            2
          95           36          107          976          112            2
         387          529          716          243          113            2
         512           87          653          139          114            2
         350          412          949          326          115            2
           2          726          227          705          116            2
         698          133          473          896          117            2
         937          532          112          946          118            2
         812          805          173          714          119            2
         679          429          874          857          120            2
         610          478          394          831          121            2
         129           14          120          493          122            2
         191          880          423          604          123            2
          13          460          808           37          124            2
         726          811          594          346          125            2
         126          961          147          984          126            2
         673          215          188          854          127            2
         502          971          371           21          128            2
         737          275          213          786          129            2
         413           82          447          320          130            2
          12           50          259          818          131            2
         627          426          417          468          132            2
         851          199          706          984          133            2
         295           27          681          345          134            2
         551          170          923          977          135            2
         665          533          576          234          136            2
         789          885          767          196          137            2
         126          956          777          130          138            2
          38          794          709           42          139            2
         632          652          101          995          140            2
         101          429          170          179          141            2
         824          436          579          264          142            2
         114          687          956          601          143            2
         381          715          493          392          144            2
         348          687          358          617          145            2
         434          865          878           79          146            2
         212          856          731          244          147            2
         420          177           25          928          148            2
         613          669          605          690          149            2
         983          446          552          318          150            2
         287          948          102          210          151            2
          25          400          545          815          152            2
         622          557          122          914          153            2
         677           86          902          914          154            2
         957          947          659          262          155            2
         995          875           61          405          156            2
         213          195          946           80          157            2
         901          865          342          138          158            2
         924           10          568           42          159            2
         817          780          160          981          160            2
         235          453          788           16          161            2
         727           83          469          367          162            2
         880           92          713          512          163            2
         432          961          108          909          164            2
         855          976          760          453          165            2
         162          476          237          788          166            2
          79          837          120          419          167            2
         111          962          582          350          168            2
          89          867          411          223          169            2
         100          648          136          543          170            2
         861          296          536          791          171            2
          65          751          109          274          172            2
         448          779          809          373          173            2
         438          784           41          399          174            2
         411          669          984          506          175            2
         506          494          832          126          176            2
         106           14          378          499          177            2
         202          494          842          919          178            2
         112          842           57           24          179            2
         618           50          247          549          180            2
         946          895          921          807          181            2
          49          958          688          873          182            2
         797          556          382          425          183            2
         898          603          859          808          184            2
         776          582           96          425          185            2
         642          142          544          290          186            2
         370          854          908          712          187            2
         450          361          363          517          188            2
         786          336          458          617          189            2
         545          388          864          670          190            2
         104          974           23           83          191            2
         101          776          147           78          192            2
         585          259          150          358          193            2
         894          444          323          680          194            2
         851          511            3           87          195            2
         933          319          262          575          196            2
         463          306          202          897          197            2
         360          720          100          189          198            2
          39          792          923          487          199            2
         778          503          483          538          200            2
         967          913          585          943          201            2
         891          287          359          393          202            2
         728          489          150          857          203            2
         520          105          354          127          204            2
         731           98          510          853          205            2
         665          124          284          940          206            2
         511           97           62          439          207            2
         118          687          188           14          208            2
         179          285          110          486          209            2
         706          939          118          628          210            2
         379          520            7          130          211            2
         964           47          761          175          212            2
         988          739          466          533          213            2
         298           81          536          931          214            2
         196          410          794          316          215            2
         494          206           16          162          216            2
         898          662          380          659          217            2
         440          330          449          834          218            2
         902          760          724          344          219            2
          69          957           66          714          220            2
         227           53          695          393          221            2
         445          491          847          123          222            2
         864           94          260          357          223            2
         663          733          671          960          224            2
         591          833          775          272          225            2
         393          551          966           23          226            2
         658          753          496          241          227            2
         940          368          746          589          228            2
         756          895          384          417          229            2
          47          144          291          679          230            2
         882          207          572          177          231            2
         957          727          244           66          232            2
         963          465          292          328          233            2
         361          683          464          141          234            2
         869          904          739          462          235            2
         647           62          492          820          236            2
         563          429          948          247          237            2
         877          554          836          733          238            2
         965          282          120          263          239            2
         455          134          668          385          240            2
         174           57           18          118          241            2
         665           87          718          179          242            2
         850          912          356          260          243            2
          54          372          129           93          244            2
         329          979          683          425          245            2
         200          575          933          420          246            2
         284           49          197          478          247            2
         829          742          727          726          248            2
         819          250          319          897          249            2
         223          928           84          118          250            2
          59          398          329          320          251            2
         306          491          289          131          252            2
         576          163          385          260          253            2
         877          849          569          126          254            2
         445          778          719          360          255            2
         970          669          452           88          256            2
         582          505           54           70          257            2
         774          890          186          148          258            2
         795          339          231          825          259            2
         115          304          945          955          260            2
         406           40          192          391          261            2
         500           64          144          516          262            2
         977          718          196          374          263            2
         502          342          792          993          264            2
         816          491           70          355          265            2
         714          346          777          418          266            2
         998           70          247          947          267            2
         425          374          772          682          268            2
         400          539          885          614          269            2
         419           51           49          684          270            2
         941          902          790          873          271            2
         505          693           40          394          272            2
         953          249          992           84          273            2
         124          853          386          879          274            2
         840          780          248          152          275            2
          22          851          363          635          276            2
         292          534          940          702          277            2
         260          955          554          519          278            2
         333          213          798          130          279            2
         310          862          550          340          280            2
         641          549          647          189          281            2
         113          995           53          910          282            2
          96          163          491          450          283            2
         580          347          486          656          284            2
         463          679          284          859          285            2
          55          137          583          678          286            2
         891          578          503          450          287            2
         545          574          794          222          288            2
         191          615          178          724          289            2
          16          822          678          220          290            2
         310          758          372          120          291            2
         109          996          385          937          292            2
         742           30          857          411          293            2
         426          172          465          591          294            2
         970          546          266          967          295            2
         168          353          997          267          296            2
         979          700          195          784          297            2
           6          106          812          448          298            2
         217          623          999          599          299            2
         419          884          673          512          300            2
